,Dataset,Metric,Value,Method,Algorithm,Repetition
1024,Baron,F1 Macro,0.8627747827094232,"ACF, correlation-only",ACF+SVC,4.0
1025,Baron,F1 Macro,0.8700950015128197,"ACF, correlation-only",ACF+RF,4.0
1026,Baron,F1 Macro,0.8150915168553199,"ACF, correlation-only",ACF+Ridge,4.0
1027,Baron,F1 Macro,0.31635001051983624,KNN,KNN,4.0
1028,Baron,F1 Macro,0.3884582518129393,DBC,DBC,4.0
1029,Baron,F1 Macro,0.07283223175858297,Listwise Deletion,SVC,4.0
1030,Baron,F1 Macro,0.0787458707717263,Listwise Deletion,RF,4.0
1031,Baron,F1 Macro,0.08200857177878831,Listwise Deletion,Ridge,4.0
1032,Baron,F1 Macro,0.8482936891134638,"ACF, correlation-only",ACF+SVC,4.0
1033,Baron,F1 Macro,0.791176167868045,"ACF, correlation-only",ACF+RF,4.0
1034,Baron,F1 Macro,0.8071648860649907,"ACF, correlation-only",ACF+Ridge,4.0
1035,Baron,F1 Macro,0.3200148011632564,KNN,KNN,4.0
1036,Baron,F1 Macro,0.4095112754905605,DBC,DBC,4.0
1037,Baron,F1 Macro,0.07198469901265542,Listwise Deletion,SVC,4.0
1038,Baron,F1 Macro,0.09240158239337402,Listwise Deletion,RF,4.0
1039,Baron,F1 Macro,0.08754003149842936,Listwise Deletion,Ridge,4.0
1040,3kPBMC,F1 Macro,0.810656447957231,"ACF, correlation-only",ACF+SVC,4.0
1041,3kPBMC,F1 Macro,0.7540646055007895,"ACF, correlation-only",ACF+RF,4.0
1042,3kPBMC,F1 Macro,0.6627490628317592,"ACF, correlation-only",ACF+Ridge,4.0
1043,3kPBMC,F1 Macro,0.4041821940284294,KNN,KNN,4.0
1044,3kPBMC,F1 Macro,0.4432323381239789,DBC,DBC,4.0
1045,3kPBMC,F1 Macro,0.25271316233537333,Listwise Deletion,SVC,4.0
1046,3kPBMC,F1 Macro,0.23881586418149192,Listwise Deletion,RF,4.0
1047,3kPBMC,F1 Macro,0.1592885872297637,Listwise Deletion,Ridge,4.0
1048,3kPBMC,F1 Macro,0.7180889940636566,"ACF, correlation-only",ACF+SVC,4.0
1049,3kPBMC,F1 Macro,0.670887238405586,"ACF, correlation-only",ACF+RF,4.0
1050,3kPBMC,F1 Macro,0.6181731621047,"ACF, correlation-only",ACF+Ridge,4.0
1051,3kPBMC,F1 Macro,0.3048361257515219,KNN,KNN,4.0
1052,3kPBMC,F1 Macro,0.43432432275195204,DBC,DBC,4.0
1053,3kPBMC,F1 Macro,0.25301813843661713,Listwise Deletion,SVC,4.0
1054,3kPBMC,F1 Macro,0.29794987648929744,Listwise Deletion,RF,4.0
1055,3kPBMC,F1 Macro,0.13935185185185184,Listwise Deletion,Ridge,4.0
1056,3kPBMC,F1 Macro,0.71968255525768,"ACF, correlation-only",ACF+SVC,4.0
1057,3kPBMC,F1 Macro,0.7283495048743525,"ACF, correlation-only",ACF+RF,4.0
1058,3kPBMC,F1 Macro,0.6356025197910854,"ACF, correlation-only",ACF+Ridge,4.0
1059,3kPBMC,F1 Macro,0.33235967001342126,KNN,KNN,4.0
1060,3kPBMC,F1 Macro,0.575014107332141,DBC,DBC,4.0
1061,3kPBMC,F1 Macro,0.27025377692036906,Listwise Deletion,SVC,4.0
1062,3kPBMC,F1 Macro,0.25490902327955983,Listwise Deletion,RF,4.0
1063,3kPBMC,F1 Macro,0.14831242532855435,Listwise Deletion,Ridge,4.0
1064,3kPBMC,F1 Macro,0.7839534416666611,"ACF, correlation-only",ACF+SVC,4.0
1065,3kPBMC,F1 Macro,0.741707727410588,"ACF, correlation-only",ACF+RF,4.0
1066,3kPBMC,F1 Macro,0.7324735903399627,"ACF, correlation-only",ACF+Ridge,4.0
1067,3kPBMC,F1 Macro,0.4247700521170026,KNN,KNN,4.0
1068,3kPBMC,F1 Macro,0.5806364335349843,DBC,DBC,4.0
1069,3kPBMC,F1 Macro,0.266970181100189,Listwise Deletion,SVC,4.0
1070,3kPBMC,F1 Macro,0.24650530638973903,Listwise Deletion,RF,4.0
1071,3kPBMC,F1 Macro,0.17292250233426704,Listwise Deletion,Ridge,4.0
1072,3kPBMC,F1 Macro,0.8330967908456756,"ACF, correlation-only",ACF+SVC,4.0
1073,3kPBMC,F1 Macro,0.7996032399825092,"ACF, correlation-only",ACF+RF,4.0
1074,3kPBMC,F1 Macro,0.7341939509421782,"ACF, correlation-only",ACF+Ridge,4.0
1075,3kPBMC,F1 Macro,0.44102710873602446,KNN,KNN,4.0
1076,3kPBMC,F1 Macro,0.5152148405967523,DBC,DBC,4.0
1077,3kPBMC,F1 Macro,0.26708430041859715,Listwise Deletion,SVC,4.0
1078,3kPBMC,F1 Macro,0.24038277993829027,Listwise Deletion,RF,4.0
1079,3kPBMC,F1 Macro,0.14645824868344526,Listwise Deletion,Ridge,4.0
1080,3kPBMC,F1 Macro,0.826710546176948,"ACF, correlation-only",ACF+SVC,4.0
1081,3kPBMC,F1 Macro,0.8091189146678404,"ACF, correlation-only",ACF+RF,4.0
1082,3kPBMC,F1 Macro,0.7589394786038517,"ACF, correlation-only",ACF+Ridge,4.0
1083,3kPBMC,F1 Macro,0.39461361779049536,KNN,KNN,4.0
1084,3kPBMC,F1 Macro,0.5743913962938796,DBC,DBC,4.0
1085,3kPBMC,F1 Macro,0.27109982548384326,Listwise Deletion,SVC,4.0
1086,3kPBMC,F1 Macro,0.27311061086510946,Listwise Deletion,RF,4.0
1087,3kPBMC,F1 Macro,0.17163198230737262,Listwise Deletion,Ridge,4.0
1088,3kPBMC,F1 Macro,0.7701228256383398,"ACF, correlation-only",ACF+SVC,4.0
1089,3kPBMC,F1 Macro,0.7683559140831026,"ACF, correlation-only",ACF+RF,4.0
1090,3kPBMC,F1 Macro,0.6785347090213825,"ACF, correlation-only",ACF+Ridge,4.0
1091,3kPBMC,F1 Macro,0.36980153627327117,KNN,KNN,4.0
1092,3kPBMC,F1 Macro,0.49052625816835627,DBC,DBC,4.0
1093,3kPBMC,F1 Macro,0.3110400622440066,Listwise Deletion,SVC,4.0
1094,3kPBMC,F1 Macro,0.24816836890569607,Listwise Deletion,RF,4.0
1095,3kPBMC,F1 Macro,0.15675155886109232,Listwise Deletion,Ridge,4.0
1096,3kPBMC,F1 Macro,0.8682246968246776,"ACF, correlation-only",ACF+SVC,4.0
1097,3kPBMC,F1 Macro,0.8075591662728754,"ACF, correlation-only",ACF+RF,4.0
1098,3kPBMC,F1 Macro,0.7736554912063968,"ACF, correlation-only",ACF+Ridge,4.0
1099,3kPBMC,F1 Macro,0.46187255998919596,KNN,KNN,4.0
1100,3kPBMC,F1 Macro,0.5026623961335193,DBC,DBC,4.0
1101,3kPBMC,F1 Macro,0.2804475302733142,Listwise Deletion,SVC,4.0
1102,3kPBMC,F1 Macro,0.25252296735081503,Listwise Deletion,RF,4.0
1103,3kPBMC,F1 Macro,0.15706550326433366,Listwise Deletion,Ridge,4.0
1104,3kPBMC,F1 Macro,0.846675796844071,"ACF, correlation-only",ACF+SVC,4.0
1105,3kPBMC,F1 Macro,0.8308086340665289,"ACF, correlation-only",ACF+RF,4.0
1106,3kPBMC,F1 Macro,0.7419041446173156,"ACF, correlation-only",ACF+Ridge,4.0
1107,3kPBMC,F1 Macro,0.494732420585856,KNN,KNN,4.0
1108,3kPBMC,F1 Macro,0.5418135521067259,DBC,DBC,4.0
1109,3kPBMC,F1 Macro,0.25154946909792375,Listwise Deletion,SVC,4.0
1110,3kPBMC,F1 Macro,0.2284513897417123,Listwise Deletion,RF,4.0
1111,3kPBMC,F1 Macro,0.13308479469274412,Listwise Deletion,Ridge,4.0
1112,3kPBMC,F1 Macro,0.8397198910371803,"ACF, correlation-only",ACF+SVC,4.0
1113,3kPBMC,F1 Macro,0.7857084680066047,"ACF, correlation-only",ACF+RF,4.0
1114,3kPBMC,F1 Macro,0.70232202242522,"ACF, correlation-only",ACF+Ridge,4.0
1115,3kPBMC,F1 Macro,0.389648204702818,KNN,KNN,4.0
1116,3kPBMC,F1 Macro,0.4944352198954694,DBC,DBC,4.0
1117,3kPBMC,F1 Macro,0.21852210660051435,Listwise Deletion,SVC,4.0
1118,3kPBMC,F1 Macro,0.24212727517582197,Listwise Deletion,RF,4.0
1119,3kPBMC,F1 Macro,0.13414302460851613,Listwise Deletion,Ridge,4.0
1120,Xin,F1 Macro,0.7520693433236728,"ACF, correlation-only",ACF+SVC,4.0
1121,Xin,F1 Macro,0.7239588083295333,"ACF, correlation-only",ACF+RF,4.0
1122,Xin,F1 Macro,0.7365982388911075,"ACF, correlation-only",ACF+Ridge,4.0
1123,Xin,F1 Macro,0.4724717553044916,KNN,KNN,4.0
1124,Xin,F1 Macro,0.44479945379949154,DBC,DBC,4.0
1125,Xin,F1 Macro,0.5975490196078431,Listwise Deletion,SVC,4.0
1126,Xin,F1 Macro,0.599543825350277,Listwise Deletion,RF,4.0
1127,Xin,F1 Macro,0.5825591243943115,Listwise Deletion,Ridge,4.0
1128,Xin,F1 Macro,0.9659410112359551,"ACF, correlation-only",ACF+SVC,4.0
1129,Xin,F1 Macro,0.905532278088144,"ACF, correlation-only",ACF+RF,4.0
1130,Xin,F1 Macro,0.8589646464646465,"ACF, correlation-only",ACF+Ridge,4.0
1131,Xin,F1 Macro,0.4699147584823667,KNN,KNN,4.0
1132,Xin,F1 Macro,0.4415959521864528,DBC,DBC,4.0
1133,Xin,F1 Macro,0.6160688674618008,Listwise Deletion,SVC,4.0
1134,Xin,F1 Macro,0.5652472527472527,Listwise Deletion,RF,4.0
1135,Xin,F1 Macro,0.6722513597513597,Listwise Deletion,Ridge,4.0
1136,Xin,F1 Macro,0.8250311070755986,"ACF, correlation-only",ACF+SVC,4.0
1137,Xin,F1 Macro,0.8360819175009346,"ACF, correlation-only",ACF+RF,4.0
1138,Xin,F1 Macro,0.8288509029171167,"ACF, correlation-only",ACF+Ridge,4.0
1139,Xin,F1 Macro,0.423773987206823,KNN,KNN,4.0
1140,Xin,F1 Macro,0.46618393917436873,DBC,DBC,4.0
1141,Xin,F1 Macro,0.8707974137931034,Listwise Deletion,SVC,4.0
1142,Xin,F1 Macro,0.6364084604978697,Listwise Deletion,RF,4.0
1143,Xin,F1 Macro,0.7762398833051007,Listwise Deletion,Ridge,4.0
1144,Xin,F1 Macro,0.9417562724014337,"ACF, correlation-only",ACF+SVC,4.0
1145,Xin,F1 Macro,0.9417562724014337,"ACF, correlation-only",ACF+RF,4.0
1146,Xin,F1 Macro,1.0,"ACF, correlation-only",ACF+Ridge,4.0
1147,Xin,F1 Macro,0.4670940170940171,KNN,KNN,4.0
1148,Xin,F1 Macro,0.46490324702298536,DBC,DBC,4.0
1149,Xin,F1 Macro,0.7644797731004627,Listwise Deletion,SVC,4.0
1150,Xin,F1 Macro,0.565469635405459,Listwise Deletion,RF,4.0
1151,Xin,F1 Macro,0.791160560609786,Listwise Deletion,Ridge,4.0
1152,Xin,F1 Macro,0.9204038601897656,"ACF, correlation-only",ACF+SVC,4.0
1153,Xin,F1 Macro,0.8281803711672001,"ACF, correlation-only",ACF+RF,4.0
1154,Xin,F1 Macro,0.8214327485380117,"ACF, correlation-only",ACF+Ridge,4.0
1155,Xin,F1 Macro,0.4711396850572108,KNN,KNN,4.0
1156,Xin,F1 Macro,0.26278068167759494,DBC,DBC,4.0
1157,Xin,F1 Macro,0.7414044160174192,Listwise Deletion,SVC,4.0
1158,Xin,F1 Macro,0.6622728943534832,Listwise Deletion,RF,4.0
1159,Xin,F1 Macro,0.6832102898019076,Listwise Deletion,Ridge,4.0
1160,Xin,F1 Macro,0.9646651799122965,"ACF, correlation-only",ACF+SVC,4.0
1161,Xin,F1 Macro,0.9353856927386339,"ACF, correlation-only",ACF+RF,4.0
1162,Xin,F1 Macro,0.9034472471972472,"ACF, correlation-only",ACF+Ridge,4.0
1163,Xin,F1 Macro,0.47513516557783286,KNN,KNN,4.0
1164,Xin,F1 Macro,0.5099880739415623,DBC,DBC,4.0
1165,Xin,F1 Macro,0.7453743510738637,Listwise Deletion,SVC,4.0
1166,Xin,F1 Macro,0.5185784767190873,Listwise Deletion,RF,4.0
1167,Xin,F1 Macro,0.7940731748871284,Listwise Deletion,Ridge,4.0
1168,Xin,F1 Macro,0.8573498255234296,"ACF, correlation-only",ACF+SVC,4.0
1169,Xin,F1 Macro,0.8658556118585823,"ACF, correlation-only",ACF+RF,4.0
1170,Xin,F1 Macro,0.8238392857142856,"ACF, correlation-only",ACF+Ridge,4.0
1171,Xin,F1 Macro,0.4683299731182795,KNN,KNN,4.0
1172,Xin,F1 Macro,0.4988727858293076,DBC,DBC,4.0
1173,Xin,F1 Macro,0.6988772548809173,Listwise Deletion,SVC,4.0
1174,Xin,F1 Macro,0.7152825440402654,Listwise Deletion,RF,4.0
1175,Xin,F1 Macro,0.7874722660628103,Listwise Deletion,Ridge,4.0
1176,Xin,F1 Macro,0.7420138888888889,"ACF, correlation-only",ACF+SVC,4.0
1177,Xin,F1 Macro,0.7420138888888889,"ACF, correlation-only",ACF+RF,4.0
1178,Xin,F1 Macro,0.8835385289664515,"ACF, correlation-only",ACF+Ridge,4.0
1179,Xin,F1 Macro,0.47370631720430106,KNN,KNN,4.0
1180,Xin,F1 Macro,0.5819444444444445,DBC,DBC,4.0
1181,Xin,F1 Macro,0.8861111111111111,Listwise Deletion,SVC,4.0
1182,Xin,F1 Macro,0.7032004830917874,Listwise Deletion,RF,4.0
1183,Xin,F1 Macro,0.8833993985784582,Listwise Deletion,Ridge,4.0
1184,Xin,F1 Macro,0.8979876160990713,"ACF, correlation-only",ACF+SVC,4.0
1185,Xin,F1 Macro,0.9024617996604415,"ACF, correlation-only",ACF+RF,4.0
1186,Xin,F1 Macro,0.8908496732026143,"ACF, correlation-only",ACF+Ridge,4.0
1187,Xin,F1 Macro,0.4503601267646211,KNN,KNN,4.0
1188,Xin,F1 Macro,0.6333183899580518,DBC,DBC,4.0
1189,Xin,F1 Macro,0.735763924243967,Listwise Deletion,SVC,4.0
1190,Xin,F1 Macro,0.5972128378378379,Listwise Deletion,RF,4.0
1191,Xin,F1 Macro,0.7255048714024412,Listwise Deletion,Ridge,4.0
1192,Xin,F1 Macro,0.7901614304363686,"ACF, correlation-only",ACF+SVC,4.0
1193,Xin,F1 Macro,0.7106057112110381,"ACF, correlation-only",ACF+RF,4.0
1194,Xin,F1 Macro,0.807010939969208,"ACF, correlation-only",ACF+Ridge,4.0
1195,Xin,F1 Macro,0.47490949596212756,KNN,KNN,4.0
1196,Xin,F1 Macro,0.5613188623826921,DBC,DBC,4.0
1197,Xin,F1 Macro,0.7344514579151451,Listwise Deletion,SVC,4.0
1198,Xin,F1 Macro,0.5944422938483899,Listwise Deletion,RF,4.0
1199,Xin,F1 Macro,0.6906882591093118,Listwise Deletion,Ridge,4.0
1200,Baron,F1 Macro,0.8722372062969641,"ACF, correlation-only",ACF+SVC,5.0
1201,Baron,F1 Macro,0.7772755111964695,"ACF, correlation-only",ACF+RF,5.0
1202,Baron,F1 Macro,0.8116237343640488,"ACF, correlation-only",ACF+Ridge,5.0
1203,Baron,F1 Macro,0.31011817500490646,KNN,KNN,5.0
1204,Baron,F1 Macro,0.40854945044932944,DBC,DBC,5.0
1205,Baron,F1 Macro,0.10081233219513676,Listwise Deletion,SVC,5.0
1206,Baron,F1 Macro,0.07766766429583656,Listwise Deletion,RF,5.0
1207,Baron,F1 Macro,0.0994312413745898,Listwise Deletion,Ridge,5.0
1208,Baron,F1 Macro,0.8128967937585043,"ACF, correlation-only",ACF+SVC,5.0
1209,Baron,F1 Macro,0.8075557937850705,"ACF, correlation-only",ACF+RF,5.0
1210,Baron,F1 Macro,0.7283925887842148,"ACF, correlation-only",ACF+Ridge,5.0
1211,Baron,F1 Macro,0.30589367059955297,KNN,KNN,5.0
1212,Baron,F1 Macro,0.4160779357669874,DBC,DBC,5.0
1213,Baron,F1 Macro,0.09625117422095755,Listwise Deletion,SVC,5.0
1214,Baron,F1 Macro,0.09238685527678203,Listwise Deletion,RF,5.0
1215,Baron,F1 Macro,0.08772129794419282,Listwise Deletion,Ridge,5.0
1216,Baron,F1 Macro,0.803456718950008,"ACF, correlation-only",ACF+SVC,5.0
1217,Baron,F1 Macro,0.8093225572902927,"ACF, correlation-only",ACF+RF,5.0
1218,Baron,F1 Macro,0.8193963534878969,"ACF, correlation-only",ACF+Ridge,5.0
1219,Baron,F1 Macro,0.33457807250883564,KNN,KNN,5.0
1220,Baron,F1 Macro,0.4511896695150641,DBC,DBC,5.0
1221,Baron,F1 Macro,0.09939553667596596,Listwise Deletion,SVC,5.0
1222,Baron,F1 Macro,0.08460180341047291,Listwise Deletion,RF,5.0
1223,Baron,F1 Macro,0.08551019281541958,Listwise Deletion,Ridge,5.0
1224,Baron,F1 Macro,0.8090877183200088,"ACF, correlation-only",ACF+SVC,5.0
1225,Baron,F1 Macro,0.8073245621279306,"ACF, correlation-only",ACF+RF,5.0
1226,Baron,F1 Macro,0.7726994480917968,"ACF, correlation-only",ACF+Ridge,5.0
1227,Baron,F1 Macro,0.292440316704448,KNN,KNN,5.0
1228,Baron,F1 Macro,0.37870054040398227,DBC,DBC,5.0
1229,Baron,F1 Macro,0.11396530646299569,Listwise Deletion,SVC,5.0
1230,Baron,F1 Macro,0.10249760773076225,Listwise Deletion,RF,5.0
1231,Baron,F1 Macro,0.0831806458638204,Listwise Deletion,Ridge,5.0
1232,Baron,F1 Macro,0.851287194518637,"ACF, correlation-only",ACF+SVC,5.0
1233,Baron,F1 Macro,0.797929758923433,"ACF, correlation-only",ACF+RF,5.0
1234,Baron,F1 Macro,0.8345070503455596,"ACF, correlation-only",ACF+Ridge,5.0
1235,Baron,F1 Macro,0.304585257526434,KNN,KNN,5.0
1236,Baron,F1 Macro,0.38872068773785595,DBC,DBC,5.0
1237,Baron,F1 Macro,0.09165518544462795,Listwise Deletion,SVC,5.0
1238,Baron,F1 Macro,0.06797318153474477,Listwise Deletion,RF,5.0
1239,Baron,F1 Macro,0.09391390620511175,Listwise Deletion,Ridge,5.0
1240,Baron,F1 Macro,0.7756036289789368,"ACF, correlation-only",ACF+SVC,5.0
1241,Baron,F1 Macro,0.7811364359857947,"ACF, correlation-only",ACF+RF,5.0
1242,Baron,F1 Macro,0.7667694780660514,"ACF, correlation-only",ACF+Ridge,5.0
1243,Baron,F1 Macro,0.3066286221215798,KNN,KNN,5.0
1244,Baron,F1 Macro,0.36943272772733987,DBC,DBC,5.0
1245,Baron,F1 Macro,0.08475736666769805,Listwise Deletion,SVC,5.0
1246,Baron,F1 Macro,0.08640387709705431,Listwise Deletion,RF,5.0
1247,Baron,F1 Macro,0.07759473861279079,Listwise Deletion,Ridge,5.0
1248,Baron,F1 Macro,0.8498973964274043,"ACF, correlation-only",ACF+SVC,5.0
1249,Baron,F1 Macro,0.7844983453079788,"ACF, correlation-only",ACF+RF,5.0
1250,Baron,F1 Macro,0.7986110489479507,"ACF, correlation-only",ACF+Ridge,5.0
1251,Baron,F1 Macro,0.31651810882859177,KNN,KNN,5.0
1252,Baron,F1 Macro,0.47047456162740375,DBC,DBC,5.0
1253,Baron,F1 Macro,0.07761805235658475,Listwise Deletion,SVC,5.0
1254,Baron,F1 Macro,0.09666348944634036,Listwise Deletion,RF,5.0
1255,Baron,F1 Macro,0.11134064874822212,Listwise Deletion,Ridge,5.0
1256,Baron,F1 Macro,0.8333567815174227,"ACF, correlation-only",ACF+SVC,5.0
1257,Baron,F1 Macro,0.7794591151852681,"ACF, correlation-only",ACF+RF,5.0
1258,Baron,F1 Macro,0.8034901466101724,"ACF, correlation-only",ACF+Ridge,5.0
1259,Baron,F1 Macro,0.31138410283716117,KNN,KNN,5.0
1260,Baron,F1 Macro,0.4744403248816071,DBC,DBC,5.0
1261,Baron,F1 Macro,0.08553403218020467,Listwise Deletion,SVC,5.0
1262,Baron,F1 Macro,0.09942700821240141,Listwise Deletion,RF,5.0
1263,Baron,F1 Macro,0.10098463857862354,Listwise Deletion,Ridge,5.0
1264,Baron,F1 Macro,0.8182040120711438,"ACF, correlation-only",ACF+SVC,5.0
1265,Baron,F1 Macro,0.858612607316908,"ACF, correlation-only",ACF+RF,5.0
1266,Baron,F1 Macro,0.8123884623322962,"ACF, correlation-only",ACF+Ridge,5.0
1267,Baron,F1 Macro,0.3171919459056537,KNN,KNN,5.0
1268,Baron,F1 Macro,0.3884582518129393,DBC,DBC,5.0
1269,Baron,F1 Macro,0.10146097512934377,Listwise Deletion,SVC,5.0
1270,Baron,F1 Macro,0.0953560849596037,Listwise Deletion,RF,5.0
1271,Baron,F1 Macro,0.0695726060105703,Listwise Deletion,Ridge,5.0
1272,Baron,F1 Macro,0.8279590795501988,"ACF, correlation-only",ACF+SVC,5.0
1273,Baron,F1 Macro,0.8039189764460603,"ACF, correlation-only",ACF+RF,5.0
1274,Baron,F1 Macro,0.8071648860649907,"ACF, correlation-only",ACF+Ridge,5.0
1275,Baron,F1 Macro,0.3206284494028664,KNN,KNN,5.0
1276,Baron,F1 Macro,0.4095112754905605,DBC,DBC,5.0
1277,Baron,F1 Macro,0.10229527394868614,Listwise Deletion,SVC,5.0
1278,Baron,F1 Macro,0.08166865083636238,Listwise Deletion,RF,5.0
1279,Baron,F1 Macro,0.08746207542774212,Listwise Deletion,Ridge,5.0
1280,3kPBMC,F1 Macro,0.7397596019525977,"ACF, correlation-only",ACF+SVC,5.0
1281,3kPBMC,F1 Macro,0.7575216796239008,"ACF, correlation-only",ACF+RF,5.0
1282,3kPBMC,F1 Macro,0.7019945326767308,"ACF, correlation-only",ACF+Ridge,5.0
1283,3kPBMC,F1 Macro,0.38330274833091116,KNN,KNN,5.0
1284,3kPBMC,F1 Macro,0.4432323381239789,DBC,DBC,5.0
1285,3kPBMC,F1 Macro,0.25168434837552484,Listwise Deletion,SVC,5.0
1286,3kPBMC,F1 Macro,0.24099784633117968,Listwise Deletion,RF,5.0
1287,3kPBMC,F1 Macro,0.1592885872297637,Listwise Deletion,Ridge,5.0
1288,3kPBMC,F1 Macro,0.7113169931801571,"ACF, correlation-only",ACF+SVC,5.0
1289,3kPBMC,F1 Macro,0.7014824937251972,"ACF, correlation-only",ACF+RF,5.0
1290,3kPBMC,F1 Macro,0.6413031005233546,"ACF, correlation-only",ACF+Ridge,5.0
1291,3kPBMC,F1 Macro,0.2907916390582654,KNN,KNN,5.0
1292,3kPBMC,F1 Macro,0.43432432275195204,DBC,DBC,5.0
1293,3kPBMC,F1 Macro,0.25301813843661713,Listwise Deletion,SVC,5.0
1294,3kPBMC,F1 Macro,0.25331214124317575,Listwise Deletion,RF,5.0
1295,3kPBMC,F1 Macro,0.12882719662012385,Listwise Deletion,Ridge,5.0
1296,3kPBMC,F1 Macro,0.697443189866621,"ACF, correlation-only",ACF+SVC,5.0
1297,3kPBMC,F1 Macro,0.6777222611916736,"ACF, correlation-only",ACF+RF,5.0
1298,3kPBMC,F1 Macro,0.6508104700915158,"ACF, correlation-only",ACF+Ridge,5.0
1299,3kPBMC,F1 Macro,0.3483492111911057,KNN,KNN,5.0
1300,3kPBMC,F1 Macro,0.575014107332141,DBC,DBC,5.0
1301,3kPBMC,F1 Macro,0.26315555925340434,Listwise Deletion,SVC,5.0
1302,3kPBMC,F1 Macro,0.23298066782707438,Listwise Deletion,RF,5.0
1303,3kPBMC,F1 Macro,0.14831242532855435,Listwise Deletion,Ridge,5.0
1304,3kPBMC,F1 Macro,0.7533408683849077,"ACF, correlation-only",ACF+SVC,5.0
1305,3kPBMC,F1 Macro,0.7413299228481733,"ACF, correlation-only",ACF+RF,5.0
1306,3kPBMC,F1 Macro,0.7138747195311804,"ACF, correlation-only",ACF+Ridge,5.0
1307,3kPBMC,F1 Macro,0.3995145652287726,KNN,KNN,5.0
1308,3kPBMC,F1 Macro,0.5806364335349843,DBC,DBC,5.0
1309,3kPBMC,F1 Macro,0.2719848270695293,Listwise Deletion,SVC,5.0
1310,3kPBMC,F1 Macro,0.24782364445548855,Listwise Deletion,RF,5.0
1311,3kPBMC,F1 Macro,0.17292250233426704,Listwise Deletion,Ridge,5.0
1312,3kPBMC,F1 Macro,0.8456661902103565,"ACF, correlation-only",ACF+SVC,5.0
1313,3kPBMC,F1 Macro,0.8211750002919982,"ACF, correlation-only",ACF+RF,5.0
1314,3kPBMC,F1 Macro,0.7341939509421782,"ACF, correlation-only",ACF+Ridge,5.0
1315,3kPBMC,F1 Macro,0.48127143981905296,KNN,KNN,5.0
1316,3kPBMC,F1 Macro,0.5152148405967523,DBC,DBC,5.0
1317,3kPBMC,F1 Macro,0.26639641545880016,Listwise Deletion,SVC,5.0
1318,3kPBMC,F1 Macro,0.245411869730684,Listwise Deletion,RF,5.0
1319,3kPBMC,F1 Macro,0.143059680347035,Listwise Deletion,Ridge,5.0
1320,3kPBMC,F1 Macro,0.8574849750365201,"ACF, correlation-only",ACF+SVC,5.0
1321,3kPBMC,F1 Macro,0.7689546706690099,"ACF, correlation-only",ACF+RF,5.0
1322,3kPBMC,F1 Macro,0.7577168275061789,"ACF, correlation-only",ACF+Ridge,5.0
1323,3kPBMC,F1 Macro,0.4137865224520221,KNN,KNN,5.0
1324,3kPBMC,F1 Macro,0.5743913962938796,DBC,DBC,5.0
1325,3kPBMC,F1 Macro,0.27109982548384326,Listwise Deletion,SVC,5.0
1326,3kPBMC,F1 Macro,0.2779338589483517,Listwise Deletion,RF,5.0
1327,3kPBMC,F1 Macro,0.17163198230737262,Listwise Deletion,Ridge,5.0
1328,3kPBMC,F1 Macro,0.7582063297717148,"ACF, correlation-only",ACF+SVC,5.0
1329,3kPBMC,F1 Macro,0.77406282613901,"ACF, correlation-only",ACF+RF,5.0
1330,3kPBMC,F1 Macro,0.6358332221617284,"ACF, correlation-only",ACF+Ridge,5.0
1331,3kPBMC,F1 Macro,0.3622463364873232,KNN,KNN,5.0
1332,3kPBMC,F1 Macro,0.49052625816835627,DBC,DBC,5.0
1333,3kPBMC,F1 Macro,0.2616534290111112,Listwise Deletion,SVC,5.0
1334,3kPBMC,F1 Macro,0.2384652106456618,Listwise Deletion,RF,5.0
1335,3kPBMC,F1 Macro,0.15900425826896417,Listwise Deletion,Ridge,5.0
1336,3kPBMC,F1 Macro,0.8718951744244229,"ACF, correlation-only",ACF+SVC,5.0
1337,3kPBMC,F1 Macro,0.8097345318055538,"ACF, correlation-only",ACF+RF,5.0
1338,3kPBMC,F1 Macro,0.7736554912063968,"ACF, correlation-only",ACF+Ridge,5.0
1339,3kPBMC,F1 Macro,0.4349728803443441,KNN,KNN,5.0
1340,3kPBMC,F1 Macro,0.5026623961335193,DBC,DBC,5.0
1341,3kPBMC,F1 Macro,0.2804475302733142,Listwise Deletion,SVC,5.0
1342,3kPBMC,F1 Macro,0.25100835001526395,Listwise Deletion,RF,5.0
1343,3kPBMC,F1 Macro,0.15706550326433366,Listwise Deletion,Ridge,5.0
1344,3kPBMC,F1 Macro,0.846675796844071,"ACF, correlation-only",ACF+SVC,5.0
1345,3kPBMC,F1 Macro,0.86060178843684,"ACF, correlation-only",ACF+RF,5.0
1346,3kPBMC,F1 Macro,0.7438244208396618,"ACF, correlation-only",ACF+Ridge,5.0
1347,3kPBMC,F1 Macro,0.4310961937316662,KNN,KNN,5.0
1348,3kPBMC,F1 Macro,0.5418135521067259,DBC,DBC,5.0
1349,3kPBMC,F1 Macro,0.24961457159181263,Listwise Deletion,SVC,5.0
1350,3kPBMC,F1 Macro,0.22720425365465077,Listwise Deletion,RF,5.0
1351,3kPBMC,F1 Macro,0.13144755410687747,Listwise Deletion,Ridge,5.0
1352,3kPBMC,F1 Macro,0.830559200162692,"ACF, correlation-only",ACF+SVC,5.0
1353,3kPBMC,F1 Macro,0.7910123240866352,"ACF, correlation-only",ACF+RF,5.0
