,Dataset,Metric,Value,Method,Algorithm,Repetition
315,BRCA(IRS),F1 Macro,0.8541666666666666,KNN,KNN,0.0
316,BRCA(IRS),F1 Macro,0.525,DBC,DBC,0.0
317,BRCA(IRS),F1 Macro,0.7666666666666666,Listwise Deletion,SVC,0.0
318,BRCA(IRS),F1 Macro,0.8250000000000001,Listwise Deletion,RF,0.0
319,BRCA(IRS),F1 Macro,0.7083333333333333,Listwise Deletion,Ridge,0.0
320,Petralia(raw),F1 Macro,0.8166666666666667,"ACF, correlation-only",ACF+SVC,1.0
321,Petralia(raw),F1 Macro,0.6416666666666666,"ACF, correlation-only",ACF+RF,1.0
322,Petralia(raw),F1 Macro,0.7779761904761905,"ACF, correlation-only",ACF+Ridge,1.0
323,Petralia(raw),F1 Macro,0.5642857142857143,KNN,KNN,1.0
324,Petralia(raw),F1 Macro,0.6696428571428572,DBC,DBC,1.0
325,Petralia(raw),F1 Macro,0.725,Listwise Deletion,SVC,1.0
326,Petralia(raw),F1 Macro,0.6005952380952382,Listwise Deletion,RF,1.0
327,Petralia(raw),F1 Macro,0.7321428571428572,Listwise Deletion,Ridge,1.0
328,Petralia(raw),F1 Macro,0.7904761904761904,"ACF, correlation-only",ACF+SVC,1.0
329,Petralia(raw),F1 Macro,0.7964285714285714,"ACF, correlation-only",ACF+RF,1.0
330,Petralia(raw),F1 Macro,0.8071428571428572,"ACF, correlation-only",ACF+Ridge,1.0
331,Petralia(raw),F1 Macro,0.7098484848484848,KNN,KNN,1.0
332,Petralia(raw),F1 Macro,0.6708333333333334,DBC,DBC,1.0
333,Petralia(raw),F1 Macro,0.6979166666666666,Listwise Deletion,SVC,1.0
334,Petralia(raw),F1 Macro,0.7279761904761904,Listwise Deletion,RF,1.0
335,Petralia(raw),F1 Macro,0.9015873015873016,Listwise Deletion,Ridge,1.0
336,Petralia(raw),F1 Macro,0.8319444444444444,"ACF, correlation-only",ACF+SVC,1.0
337,Petralia(raw),F1 Macro,0.8944444444444444,"ACF, correlation-only",ACF+RF,1.0
338,Petralia(raw),F1 Macro,0.8071428571428572,"ACF, correlation-only",ACF+Ridge,1.0
339,Petralia(raw),F1 Macro,0.7208333333333333,KNN,KNN,1.0
340,Petralia(raw),F1 Macro,0.8813852813852814,DBC,DBC,1.0
341,Petralia(raw),F1 Macro,0.8738095238095238,Listwise Deletion,SVC,1.0
342,Petralia(raw),F1 Macro,0.76875,Listwise Deletion,RF,1.0
343,Petralia(raw),F1 Macro,0.7944444444444444,Listwise Deletion,Ridge,1.0
344,Petralia(raw),F1 Macro,0.8194444444444444,"ACF, correlation-only",ACF+SVC,1.0
345,Petralia(raw),F1 Macro,0.8875,"ACF, correlation-only",ACF+RF,1.0
346,Petralia(raw),F1 Macro,0.9444444444444444,"ACF, correlation-only",ACF+Ridge,1.0
347,Petralia(raw),F1 Macro,0.7534090909090909,KNN,KNN,1.0
348,Petralia(raw),F1 Macro,0.7791666666666666,DBC,DBC,1.0
349,Petralia(raw),F1 Macro,0.6992063492063493,Listwise Deletion,SVC,1.0
350,Petralia(raw),F1 Macro,0.751984126984127,Listwise Deletion,RF,1.0
351,Petralia(raw),F1 Macro,0.6375,Listwise Deletion,Ridge,1.0
352,Petralia(raw),F1 Macro,0.9154761904761906,"ACF, correlation-only",ACF+SVC,1.0
353,Petralia(raw),F1 Macro,0.9333333333333333,"ACF, correlation-only",ACF+RF,1.0
354,Petralia(raw),F1 Macro,0.9112554112554112,"ACF, correlation-only",ACF+Ridge,1.0
355,Petralia(raw),F1 Macro,0.7866300366300366,KNN,KNN,1.0
356,Petralia(raw),F1 Macro,0.9722222222222222,DBC,DBC,1.0
357,Petralia(raw),F1 Macro,0.9154761904761906,Listwise Deletion,SVC,1.0
358,Petralia(raw),F1 Macro,0.9112554112554112,Listwise Deletion,RF,1.0
359,Petralia(raw),F1 Macro,0.8601190476190477,Listwise Deletion,Ridge,1.0
360,Petralia(raw),F1 Macro,0.821969696969697,"ACF, correlation-only",ACF+SVC,1.0
361,Petralia(raw),F1 Macro,0.8125,"ACF, correlation-only",ACF+RF,1.0
362,Petralia(raw),F1 Macro,0.6889880952380952,"ACF, correlation-only",ACF+Ridge,1.0
363,Petralia(raw),F1 Macro,0.8020833333333333,KNN,KNN,1.0
364,Petralia(raw),F1 Macro,0.7541666666666667,DBC,DBC,1.0
365,Petralia(raw),F1 Macro,0.8113095238095238,Listwise Deletion,SVC,1.0
366,Petralia(raw),F1 Macro,0.8214285714285714,Listwise Deletion,RF,1.0
367,Petralia(raw),F1 Macro,0.9707792207792207,Listwise Deletion,Ridge,1.0
368,Petralia(raw),F1 Macro,0.8058982683982685,"ACF, correlation-only",ACF+SVC,1.0
369,Petralia(raw),F1 Macro,0.7547619047619047,"ACF, correlation-only",ACF+RF,1.0
370,Petralia(raw),F1 Macro,0.7708333333333333,"ACF, correlation-only",ACF+Ridge,1.0
371,Petralia(raw),F1 Macro,0.7208333333333333,KNN,KNN,1.0
372,Petralia(raw),F1 Macro,0.7050824175824175,DBC,DBC,1.0
373,Petralia(raw),F1 Macro,0.8683982683982684,Listwise Deletion,SVC,1.0
374,Petralia(raw),F1 Macro,0.6892857142857143,Listwise Deletion,RF,1.0
375,Petralia(raw),F1 Macro,0.8725649350649352,Listwise Deletion,Ridge,1.0
376,Petralia(raw),F1 Macro,0.7997474747474748,"ACF, correlation-only",ACF+SVC,1.0
377,Petralia(raw),F1 Macro,0.7416666666666667,"ACF, correlation-only",ACF+RF,1.0
378,Petralia(raw),F1 Macro,0.658080808080808,"ACF, correlation-only",ACF+Ridge,1.0
379,Petralia(raw),F1 Macro,0.7291666666666666,KNN,KNN,1.0
380,Petralia(raw),F1 Macro,0.7332792207792207,DBC,DBC,1.0
381,Petralia(raw),F1 Macro,0.6361111111111111,Listwise Deletion,SVC,1.0
382,Petralia(raw),F1 Macro,0.908080808080808,Listwise Deletion,RF,1.0
383,Petralia(raw),F1 Macro,0.6121482683982684,Listwise Deletion,Ridge,1.0
384,Petralia(raw),F1 Macro,0.7,"ACF, correlation-only",ACF+SVC,1.0
385,Petralia(raw),F1 Macro,0.8083333333333333,"ACF, correlation-only",ACF+RF,1.0
386,Petralia(raw),F1 Macro,0.8303030303030303,"ACF, correlation-only",ACF+Ridge,1.0
387,Petralia(raw),F1 Macro,0.5791666666666666,KNN,KNN,1.0
388,Petralia(raw),F1 Macro,0.6188852813852814,DBC,DBC,1.0
389,Petralia(raw),F1 Macro,0.7333333333333333,Listwise Deletion,SVC,1.0
390,Petralia(raw),F1 Macro,0.5958333333333333,Listwise Deletion,RF,1.0
391,Petralia(raw),F1 Macro,0.7833333333333333,Listwise Deletion,Ridge,1.0
392,Petralia(raw),F1 Macro,0.5458333333333334,"ACF, correlation-only",ACF+SVC,1.0
393,Petralia(raw),F1 Macro,0.6208333333333333,"ACF, correlation-only",ACF+RF,1.0
394,Petralia(raw),F1 Macro,0.8200757575757576,"ACF, correlation-only",ACF+Ridge,1.0
395,Petralia(raw),F1 Macro,0.75,KNN,KNN,1.0
396,Petralia(raw),F1 Macro,0.5672619047619047,DBC,DBC,1.0
397,Petralia(raw),F1 Macro,0.8583333333333334,Listwise Deletion,SVC,1.0
398,Petralia(raw),F1 Macro,0.6163961038961039,Listwise Deletion,RF,1.0
399,Petralia(raw),F1 Macro,0.74745670995671,Listwise Deletion,Ridge,1.0
400,Petralia(IRS),F1 Macro,0.8166666666666667,"ACF, correlation-only",ACF+SVC,1.0
401,Petralia(IRS),F1 Macro,0.8063492063492064,"ACF, correlation-only",ACF+RF,1.0
402,Petralia(IRS),F1 Macro,0.7837301587301587,"ACF, correlation-only",ACF+Ridge,1.0
403,Petralia(IRS),F1 Macro,0.8182539682539682,KNN,KNN,1.0
404,Petralia(IRS),F1 Macro,0.5564935064935065,DBC,DBC,1.0
405,Petralia(IRS),F1 Macro,0.9333333333333333,Listwise Deletion,SVC,1.0
406,Petralia(IRS),F1 Macro,0.7207792207792207,Listwise Deletion,RF,1.0
407,Petralia(IRS),F1 Macro,0.85,Listwise Deletion,Ridge,1.0
408,Petralia(IRS),F1 Macro,0.8297619047619047,"ACF, correlation-only",ACF+SVC,1.0
409,Petralia(IRS),F1 Macro,0.8916666666666666,"ACF, correlation-only",ACF+RF,1.0
410,Petralia(IRS),F1 Macro,0.804861111111111,"ACF, correlation-only",ACF+Ridge,1.0
411,Petralia(IRS),F1 Macro,0.8547619047619048,KNN,KNN,1.0
412,Petralia(IRS),F1 Macro,0.6825757575757576,DBC,DBC,1.0
413,Petralia(IRS),F1 Macro,0.8557539682539683,Listwise Deletion,SVC,1.0
414,Petralia(IRS),F1 Macro,0.859920634920635,Listwise Deletion,RF,1.0
415,Petralia(IRS),F1 Macro,0.838095238095238,Listwise Deletion,Ridge,1.0
416,Petralia(IRS),F1 Macro,0.8488095238095238,"ACF, correlation-only",ACF+SVC,1.0
417,Petralia(IRS),F1 Macro,0.8833333333333333,"ACF, correlation-only",ACF+RF,1.0
418,Petralia(IRS),F1 Macro,0.7821428571428571,"ACF, correlation-only",ACF+Ridge,1.0
419,Petralia(IRS),F1 Macro,0.7571428571428571,KNN,KNN,1.0
420,Petralia(IRS),F1 Macro,0.7277777777777777,DBC,DBC,1.0
421,Petralia(IRS),F1 Macro,0.8842261904761904,Listwise Deletion,SVC,1.0
422,Petralia(IRS),F1 Macro,0.8875,Listwise Deletion,RF,1.0
423,Petralia(IRS),F1 Macro,0.8842261904761904,Listwise Deletion,Ridge,1.0
424,Petralia(IRS),F1 Macro,0.7210317460317461,"ACF, correlation-only",ACF+SVC,1.0
425,Petralia(IRS),F1 Macro,0.7309523809523809,"ACF, correlation-only",ACF+RF,1.0
426,Petralia(IRS),F1 Macro,0.7166666666666667,"ACF, correlation-only",ACF+Ridge,1.0
427,Petralia(IRS),F1 Macro,0.7179924242424243,KNN,KNN,1.0
428,Petralia(IRS),F1 Macro,0.7488095238095238,DBC,DBC,1.0
429,Petralia(IRS),F1 Macro,0.8944444444444445,Listwise Deletion,SVC,1.0
430,Petralia(IRS),F1 Macro,0.9444444444444444,Listwise Deletion,RF,1.0
431,Petralia(IRS),F1 Macro,0.8104166666666667,Listwise Deletion,Ridge,1.0
432,Petralia(IRS),F1 Macro,0.9112554112554112,"ACF, correlation-only",ACF+SVC,1.0
433,Petralia(IRS),F1 Macro,0.9707792207792207,"ACF, correlation-only",ACF+RF,1.0
434,Petralia(IRS),F1 Macro,0.802922077922078,"ACF, correlation-only",ACF+Ridge,1.0
435,Petralia(IRS),F1 Macro,0.7378205128205129,KNN,KNN,1.0
436,Petralia(IRS),F1 Macro,0.8207792207792208,DBC,DBC,1.0
437,Petralia(IRS),F1 Macro,0.9707792207792207,Listwise Deletion,SVC,1.0
438,Petralia(IRS),F1 Macro,0.9112554112554112,Listwise Deletion,RF,1.0
439,Petralia(IRS),F1 Macro,0.9112554112554112,Listwise Deletion,Ridge,1.0
440,Petralia(IRS),F1 Macro,0.821969696969697,"ACF, correlation-only",ACF+SVC,1.0
441,Petralia(IRS),F1 Macro,0.8178030303030304,"ACF, correlation-only",ACF+RF,1.0
442,Petralia(IRS),F1 Macro,0.8988095238095237,"ACF, correlation-only",ACF+Ridge,1.0
443,Petralia(IRS),F1 Macro,0.81875,KNN,KNN,1.0
444,Petralia(IRS),F1 Macro,0.6755952380952381,DBC,DBC,1.0
445,Petralia(IRS),F1 Macro,1.0,Listwise Deletion,SVC,1.0
446,Petralia(IRS),F1 Macro,0.9333333333333333,Listwise Deletion,RF,1.0
447,Petralia(IRS),F1 Macro,0.9571428571428571,Listwise Deletion,Ridge,1.0
448,Petralia(IRS),F1 Macro,0.7957792207792207,"ACF, correlation-only",ACF+SVC,1.0
449,Petralia(IRS),F1 Macro,0.853219696969697,"ACF, correlation-only",ACF+RF,1.0
450,Petralia(IRS),F1 Macro,0.7672619047619047,"ACF, correlation-only",ACF+Ridge,1.0
451,Petralia(IRS),F1 Macro,0.8058982683982685,KNN,KNN,1.0
452,Petralia(IRS),F1 Macro,0.6479166666666667,DBC,DBC,1.0
453,Petralia(IRS),F1 Macro,0.8604166666666666,Listwise Deletion,SVC,1.0
454,Petralia(IRS),F1 Macro,0.90625,Listwise Deletion,RF,1.0
455,Petralia(IRS),F1 Macro,0.8725649350649352,Listwise Deletion,Ridge,1.0
456,Petralia(IRS),F1 Macro,0.8604166666666666,"ACF, correlation-only",ACF+SVC,1.0
457,Petralia(IRS),F1 Macro,0.79375,"ACF, correlation-only",ACF+RF,1.0
458,Petralia(IRS),F1 Macro,0.6461760461760462,"ACF, correlation-only",ACF+Ridge,1.0
459,Petralia(IRS),F1 Macro,0.8740530303030303,KNN,KNN,1.0
460,Petralia(IRS),F1 Macro,0.8445887445887446,DBC,DBC,1.0
461,Petralia(IRS),F1 Macro,0.7997474747474748,Listwise Deletion,SVC,1.0
462,Petralia(IRS),F1 Macro,0.908080808080808,Listwise Deletion,RF,1.0
463,Petralia(IRS),F1 Macro,0.7833333333333333,Listwise Deletion,Ridge,1.0
464,Petralia(IRS),F1 Macro,0.8390873015873015,"ACF, correlation-only",ACF+SVC,1.0
465,Petralia(IRS),F1 Macro,0.6505952380952381,"ACF, correlation-only",ACF+RF,1.0
466,Petralia(IRS),F1 Macro,0.7303030303030302,"ACF, correlation-only",ACF+Ridge,1.0
467,Petralia(IRS),F1 Macro,0.7178030303030303,KNN,KNN,1.0
468,Petralia(IRS),F1 Macro,0.7325757575757575,DBC,DBC,1.0
469,Petralia(IRS),F1 Macro,0.7886363636363636,Listwise Deletion,SVC,1.0
470,Petralia(IRS),F1 Macro,0.8386363636363636,Listwise Deletion,RF,1.0
471,Petralia(IRS),F1 Macro,0.7303030303030302,Listwise Deletion,Ridge,1.0
472,Petralia(IRS),F1 Macro,0.6,"ACF, correlation-only",ACF+SVC,1.0
473,Petralia(IRS),F1 Macro,0.6,"ACF, correlation-only",ACF+RF,1.0
474,Petralia(IRS),F1 Macro,0.775,"ACF, correlation-only",ACF+Ridge,1.0
475,Petralia(IRS),F1 Macro,0.7291666666666666,KNN,KNN,1.0
476,Petralia(IRS),F1 Macro,0.7794871794871795,DBC,DBC,1.0
477,Petralia(IRS),F1 Macro,0.7791666666666666,Listwise Deletion,SVC,1.0
478,Petralia(IRS),F1 Macro,0.6208333333333333,Listwise Deletion,RF,1.0
479,Petralia(IRS),F1 Macro,0.7617424242424242,Listwise Deletion,Ridge,1.0
480,BRCA(raw),F1 Macro,0.6309523809523809,"ACF, correlation-only",ACF+SVC,1.0
481,BRCA(raw),F1 Macro,0.7083333333333334,"ACF, correlation-only",ACF+RF,1.0
482,BRCA(raw),F1 Macro,0.6318181818181818,"ACF, correlation-only",ACF+Ridge,1.0
483,BRCA(raw),F1 Macro,0.45,KNN,KNN,1.0
484,BRCA(raw),F1 Macro,0.4,DBC,DBC,1.0
485,BRCA(raw),F1 Macro,0.7666666666666666,Listwise Deletion,SVC,1.0
486,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,RF,1.0
487,BRCA(raw),F1 Macro,0.6047619047619047,Listwise Deletion,Ridge,1.0
488,BRCA(raw),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+SVC,1.0
489,BRCA(raw),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+RF,1.0
490,BRCA(raw),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+Ridge,1.0
491,BRCA(raw),F1 Macro,0.38749999999999996,KNN,KNN,1.0
492,BRCA(raw),F1 Macro,0.5416666666666666,DBC,DBC,1.0
493,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,SVC,1.0
494,BRCA(raw),F1 Macro,0.42857142857142855,Listwise Deletion,RF,1.0
495,BRCA(raw),F1 Macro,0.5641025641025641,Listwise Deletion,Ridge,1.0
496,BRCA(raw),F1 Macro,0.45,"ACF, correlation-only",ACF+SVC,1.0
497,BRCA(raw),F1 Macro,0.6089743589743589,"ACF, correlation-only",ACF+RF,1.0
498,BRCA(raw),F1 Macro,0.5666666666666667,"ACF, correlation-only",ACF+Ridge,1.0
499,BRCA(raw),F1 Macro,0.575,KNN,KNN,1.0
500,BRCA(raw),F1 Macro,0.4734848484848484,DBC,DBC,1.0
501,BRCA(raw),F1 Macro,0.6583333333333333,Listwise Deletion,SVC,1.0
502,BRCA(raw),F1 Macro,0.4,Listwise Deletion,RF,1.0
503,BRCA(raw),F1 Macro,0.6272727272727272,Listwise Deletion,Ridge,1.0
504,BRCA(raw),F1 Macro,0.8974358974358974,"ACF, correlation-only",ACF+SVC,1.0
505,BRCA(raw),F1 Macro,0.7339743589743589,"ACF, correlation-only",ACF+RF,1.0
506,BRCA(raw),F1 Macro,0.8095238095238095,"ACF, correlation-only",ACF+Ridge,1.0
507,BRCA(raw),F1 Macro,0.7976190476190476,KNN,KNN,1.0
508,BRCA(raw),F1 Macro,0.8974358974358974,DBC,DBC,1.0
509,BRCA(raw),F1 Macro,0.825,Listwise Deletion,SVC,1.0
510,BRCA(raw),F1 Macro,0.7000000000000001,Listwise Deletion,RF,1.0
511,BRCA(raw),F1 Macro,0.825,Listwise Deletion,Ridge,1.0
512,BRCA(raw),F1 Macro,0.5673076923076923,"ACF, correlation-only",ACF+SVC,1.0
513,BRCA(raw),F1 Macro,0.553030303030303,"ACF, correlation-only",ACF+RF,1.0
514,BRCA(raw),F1 Macro,0.5673076923076923,"ACF, correlation-only",ACF+Ridge,1.0
515,BRCA(raw),F1 Macro,0.45,KNN,KNN,1.0
516,BRCA(raw),F1 Macro,0.2642857142857143,DBC,DBC,1.0
517,BRCA(raw),F1 Macro,0.6089743589743589,Listwise Deletion,SVC,1.0
518,BRCA(raw),F1 Macro,0.6089743589743589,Listwise Deletion,RF,1.0
519,BRCA(raw),F1 Macro,0.5833333333333333,Listwise Deletion,Ridge,1.0
520,BRCA(raw),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+SVC,1.0
521,BRCA(raw),F1 Macro,1.0,"ACF, correlation-only",ACF+RF,1.0
522,BRCA(raw),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+Ridge,1.0
523,BRCA(raw),F1 Macro,0.5666666666666667,KNN,KNN,1.0
524,BRCA(raw),F1 Macro,0.7083333333333334,DBC,DBC,1.0
525,BRCA(raw),F1 Macro,0.6117216117216117,Listwise Deletion,SVC,1.0
526,BRCA(raw),F1 Macro,0.6474358974358974,Listwise Deletion,RF,1.0
527,BRCA(raw),F1 Macro,0.7307692307692307,Listwise Deletion,Ridge,1.0
528,BRCA(raw),F1 Macro,0.8333333333333333,"ACF, correlation-only",ACF+SVC,1.0
529,BRCA(raw),F1 Macro,0.9,"ACF, correlation-only",ACF+RF,1.0
530,BRCA(raw),F1 Macro,0.7333333333333333,"ACF, correlation-only",ACF+Ridge,1.0
531,BRCA(raw),F1 Macro,0.38749999999999996,KNN,KNN,1.0
532,BRCA(raw),F1 Macro,0.5772727272727273,DBC,DBC,1.0
533,BRCA(raw),F1 Macro,0.5113636363636364,Listwise Deletion,SVC,1.0
534,BRCA(raw),F1 Macro,0.5224358974358974,Listwise Deletion,RF,1.0
535,BRCA(raw),F1 Macro,0.5113636363636364,Listwise Deletion,Ridge,1.0
536,BRCA(raw),F1 Macro,0.625,"ACF, correlation-only",ACF+SVC,1.0
537,BRCA(raw),F1 Macro,0.7083333333333334,"ACF, correlation-only",ACF+RF,1.0
538,BRCA(raw),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+Ridge,1.0
539,BRCA(raw),F1 Macro,0.37857142857142856,KNN,KNN,1.0
540,BRCA(raw),F1 Macro,0.4444444444444444,DBC,DBC,1.0
541,BRCA(raw),F1 Macro,0.4861111111111111,Listwise Deletion,SVC,1.0
542,BRCA(raw),F1 Macro,0.6818181818181818,Listwise Deletion,RF,1.0
543,BRCA(raw),F1 Macro,0.41666666666666663,Listwise Deletion,Ridge,1.0
544,BRCA(raw),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+SVC,1.0
545,BRCA(raw),F1 Macro,0.6818181818181818,"ACF, correlation-only",ACF+RF,1.0
546,BRCA(raw),F1 Macro,0.6818181818181818,"ACF, correlation-only",ACF+Ridge,1.0
547,BRCA(raw),F1 Macro,0.37857142857142856,KNN,KNN,1.0
548,BRCA(raw),F1 Macro,0.37499999999999994,DBC,DBC,1.0
549,BRCA(raw),F1 Macro,0.3333333333333333,Listwise Deletion,SVC,1.0
550,BRCA(raw),F1 Macro,0.5484848484848485,Listwise Deletion,RF,1.0
551,BRCA(raw),F1 Macro,0.575,Listwise Deletion,Ridge,1.0
552,BRCA(raw),F1 Macro,0.7666666666666666,"ACF, correlation-only",ACF+SVC,1.0
553,BRCA(raw),F1 Macro,0.8541666666666666,"ACF, correlation-only",ACF+RF,1.0
554,BRCA(raw),F1 Macro,0.8250000000000001,"ACF, correlation-only",ACF+Ridge,1.0
555,BRCA(raw),F1 Macro,0.4423076923076923,KNN,KNN,1.0
556,BRCA(raw),F1 Macro,0.6722222222222223,DBC,DBC,1.0
557,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,SVC,1.0
558,BRCA(raw),F1 Macro,0.4444444444444444,Listwise Deletion,RF,1.0
559,BRCA(raw),F1 Macro,0.6309523809523809,Listwise Deletion,Ridge,1.0
560,BRCA(IRS),F1 Macro,0.6309523809523809,"ACF, correlation-only",ACF+SVC,1.0
561,BRCA(IRS),F1 Macro,0.6583333333333334,"ACF, correlation-only",ACF+RF,1.0
562,BRCA(IRS),F1 Macro,0.45,"ACF, correlation-only",ACF+Ridge,1.0
563,BRCA(IRS),F1 Macro,0.5666666666666667,KNN,KNN,1.0
564,BRCA(IRS),F1 Macro,0.38636363636363635,DBC,DBC,1.0
565,BRCA(IRS),F1 Macro,0.6309523809523809,Listwise Deletion,SVC,1.0
566,BRCA(IRS),F1 Macro,0.7,Listwise Deletion,RF,1.0
567,BRCA(IRS),F1 Macro,0.6309523809523809,Listwise Deletion,Ridge,1.0
568,BRCA(IRS),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+SVC,1.0
569,BRCA(IRS),F1 Macro,0.4065934065934066,"ACF, correlation-only",ACF+RF,1.0
570,BRCA(IRS),F1 Macro,0.42857142857142855,"ACF, correlation-only",ACF+Ridge,1.0
571,BRCA(IRS),F1 Macro,0.42857142857142855,KNN,KNN,1.0
572,BRCA(IRS),F1 Macro,0.5333333333333333,DBC,DBC,1.0
573,BRCA(IRS),F1 Macro,0.6117216117216117,Listwise Deletion,SVC,1.0
574,BRCA(IRS),F1 Macro,0.6117216117216117,Listwise Deletion,RF,1.0
575,BRCA(IRS),F1 Macro,0.6117216117216117,Listwise Deletion,Ridge,1.0
576,BRCA(IRS),F1 Macro,0.7083333333333334,"ACF, correlation-only",ACF+SVC,1.0
577,BRCA(IRS),F1 Macro,0.5416666666666666,"ACF, correlation-only",ACF+RF,1.0
578,BRCA(IRS),F1 Macro,0.5595238095238095,"ACF, correlation-only",ACF+Ridge,1.0
579,BRCA(IRS),F1 Macro,0.575,KNN,KNN,1.0
580,BRCA(IRS),F1 Macro,0.35833333333333334,DBC,DBC,1.0
581,BRCA(IRS),F1 Macro,0.6583333333333333,Listwise Deletion,SVC,1.0
582,BRCA(IRS),F1 Macro,0.6807692307692308,Listwise Deletion,RF,1.0
583,BRCA(IRS),F1 Macro,0.6272727272727272,Listwise Deletion,Ridge,1.0
584,BRCA(IRS),F1 Macro,0.8974358974358974,"ACF, correlation-only",ACF+SVC,1.0
585,BRCA(IRS),F1 Macro,0.764102564102564,"ACF, correlation-only",ACF+RF,1.0
586,BRCA(IRS),F1 Macro,0.9272727272727272,"ACF, correlation-only",ACF+Ridge,1.0
587,BRCA(IRS),F1 Macro,0.7339743589743589,KNN,KNN,1.0
588,BRCA(IRS),F1 Macro,0.628968253968254,DBC,DBC,1.0
589,BRCA(IRS),F1 Macro,0.8974358974358974,Listwise Deletion,SVC,1.0
590,BRCA(IRS),F1 Macro,0.7000000000000001,Listwise Deletion,RF,1.0
591,BRCA(IRS),F1 Macro,0.7976190476190476,Listwise Deletion,Ridge,1.0
592,BRCA(IRS),F1 Macro,0.5318181818181817,"ACF, correlation-only",ACF+SVC,1.0
593,BRCA(IRS),F1 Macro,0.8166666666666667,"ACF, correlation-only",ACF+RF,1.0
594,BRCA(IRS),F1 Macro,0.5984848484848484,"ACF, correlation-only",ACF+Ridge,1.0
595,BRCA(IRS),F1 Macro,0.7916666666666666,KNN,KNN,1.0
596,BRCA(IRS),F1 Macro,0.45238095238095233,DBC,DBC,1.0
597,BRCA(IRS),F1 Macro,0.6583333333333333,Listwise Deletion,SVC,1.0
598,BRCA(IRS),F1 Macro,0.7307692307692307,Listwise Deletion,RF,1.0
599,BRCA(IRS),F1 Macro,0.6583333333333333,Listwise Deletion,Ridge,1.0
600,BRCA(IRS),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+SVC,1.0
601,BRCA(IRS),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+RF,1.0
602,BRCA(IRS),F1 Macro,0.7307692307692307,"ACF, correlation-only",ACF+Ridge,1.0
603,BRCA(IRS),F1 Macro,0.7307692307692307,KNN,KNN,1.0
604,BRCA(IRS),F1 Macro,0.5833333333333333,DBC,DBC,1.0
605,BRCA(IRS),F1 Macro,0.7307692307692307,Listwise Deletion,SVC,1.0
606,BRCA(IRS),F1 Macro,0.6309523809523809,Listwise Deletion,RF,1.0
607,BRCA(IRS),F1 Macro,0.6474358974358974,Listwise Deletion,Ridge,1.0
608,BRCA(IRS),F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,1.0
609,BRCA(IRS),F1 Macro,0.9272727272727272,"ACF, correlation-only",ACF+RF,1.0
610,BRCA(IRS),F1 Macro,1.0,"ACF, correlation-only",ACF+Ridge,1.0
611,BRCA(IRS),F1 Macro,1.0,KNN,KNN,1.0
612,BRCA(IRS),F1 Macro,0.5772727272727273,DBC,DBC,1.0
613,BRCA(IRS),F1 Macro,0.8666666666666666,Listwise Deletion,SVC,1.0
614,BRCA(IRS),F1 Macro,0.8666666666666666,Listwise Deletion,RF,1.0
615,BRCA(IRS),F1 Macro,1.0,Listwise Deletion,Ridge,1.0
616,BRCA(IRS),F1 Macro,0.8939393939393939,"ACF, correlation-only",ACF+SVC,1.0
617,BRCA(IRS),F1 Macro,0.8939393939393939,"ACF, correlation-only",ACF+RF,1.0
618,BRCA(IRS),F1 Macro,0.4423076923076923,"ACF, correlation-only",ACF+Ridge,1.0
619,BRCA(IRS),F1 Macro,0.625,KNN,KNN,1.0
620,BRCA(IRS),F1 Macro,0.6875,DBC,DBC,1.0
621,BRCA(IRS),F1 Macro,0.8939393939393939,Listwise Deletion,SVC,1.0
622,BRCA(IRS),F1 Macro,0.625,Listwise Deletion,RF,1.0
623,BRCA(IRS),F1 Macro,0.7083333333333333,Listwise Deletion,Ridge,1.0
624,BRCA(IRS),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+SVC,1.0
625,BRCA(IRS),F1 Macro,0.7083333333333333,"ACF, correlation-only",ACF+RF,1.0
626,BRCA(IRS),F1 Macro,0.6818181818181818,"ACF, correlation-only",ACF+Ridge,1.0
627,BRCA(IRS),F1 Macro,0.41666666666666663,KNN,KNN,1.0
628,BRCA(IRS),F1 Macro,0.7638888888888888,DBC,DBC,1.0
629,BRCA(IRS),F1 Macro,0.825,Listwise Deletion,SVC,1.0
630,BRCA(IRS),F1 Macro,0.9272727272727272,Listwise Deletion,RF,1.0
631,BRCA(IRS),F1 Macro,0.825,Listwise Deletion,Ridge,1.0
632,BRCA(IRS),F1 Macro,0.7666666666666666,"ACF, correlation-only",ACF+SVC,1.0
