,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,Repetition
5208,F1 Macro,0.9764123127727325,"ACF, correlation-only",ACF+SVC,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5209,F1 Macro,0.9483600952117937,"ACF, correlation-only",ACF+RF,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5210,F1 Macro,0.9142816197328544,"ACF, correlation-only",ACF+Ridge,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5211,F1 Macro,0.9844163939535608,"ACF, with covariable",ACF+SVC,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5212,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+RF,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5213,F1 Macro,0.9580212201126437,"ACF, with covariable",ACF+Ridge,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5214,F1 Macro,0.8397840936195999,KNN,KNN,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,8.4,4.0
5215,F1 Macro,0.848,KNN,KNN+ROs,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,59.5,4.0
5216,F1 Macro,0.9468186134852802,DBC,DBC,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5217,F1 Macro,0.3824878882370559,Listwise Deletion,SVC,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5218,F1 Macro,0.3346178150594124,Listwise Deletion,RF,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5219,F1 Macro,0.3358695652173913,Listwise Deletion,Ridge,0.8681020355447445,0.07284179756251463,0.016675855260826183,0.040162208876178856,,4.0
5220,F1 Macro,0.9911685157586797,"ACF, correlation-only",ACF+SVC,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5221,F1 Macro,0.9754776492481412,"ACF, correlation-only",ACF+RF,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5222,F1 Macro,0.9841269841269842,"ACF, correlation-only",ACF+Ridge,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5223,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5224,F1 Macro,0.9911685157586797,"ACF, with covariable",ACF+RF,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5225,F1 Macro,0.9735055472760391,"ACF, with covariable",ACF+Ridge,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5226,F1 Macro,0.7775330273953553,KNN,KNN,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,9.4,4.0
5227,F1 Macro,0.7939488705258091,KNN,KNN+ROs,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,65.8,4.0
5228,F1 Macro,0.9620132953466287,DBC,DBC,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5229,F1 Macro,0.32295839968708967,Listwise Deletion,SVC,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5230,F1 Macro,0.32972287916611925,Listwise Deletion,RF,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5231,F1 Macro,0.3063964171679697,Listwise Deletion,Ridge,0.8659212134490617,0.07275612487081291,0.02011652232266181,0.046181818504361816,,4.0
5232,F1 Macro,0.9599310814601113,"ACF, correlation-only",ACF+SVC,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5233,F1 Macro,0.9764123127727325,"ACF, correlation-only",ACF+RF,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5234,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+Ridge,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5235,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+SVC,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5236,F1 Macro,0.975958648876067,"ACF, with covariable",ACF+RF,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5237,F1 Macro,0.9834822269261815,"ACF, with covariable",ACF+Ridge,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5238,F1 Macro,0.7360944332419512,KNN,KNN,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,13.9,4.0
5239,F1 Macro,0.8693366548497332,KNN,KNN+ROs,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,72.2,4.0
5240,F1 Macro,0.960516134429178,DBC,DBC,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5241,F1 Macro,0.30023149436518387,Listwise Deletion,SVC,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5242,F1 Macro,0.34434308414590103,Listwise Deletion,RF,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5243,F1 Macro,0.29152229152229153,Listwise Deletion,Ridge,0.8636389800220288,0.07231127112865521,0.02852479994496404,0.03661886159519223,,4.0
5244,F1 Macro,0.9589947377008728,"ACF, correlation-only",ACF+SVC,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5245,F1 Macro,0.9676218228913712,"ACF, correlation-only",ACF+RF,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5246,F1 Macro,0.9264329477444232,"ACF, correlation-only",ACF+Ridge,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5247,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5248,F1 Macro,0.9666189656383101,"ACF, with covariable",ACF+RF,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5249,F1 Macro,0.9494552610316157,"ACF, with covariable",ACF+Ridge,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5250,F1 Macro,0.6596171887127363,KNN,KNN,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,11.3,4.0
5251,F1 Macro,0.7972602187418779,KNN,KNN+ROs,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,90.0,4.0
5252,F1 Macro,0.9278759466282005,DBC,DBC,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5253,F1 Macro,0.280155974443624,Listwise Deletion,SVC,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5254,F1 Macro,0.3751789989804219,Listwise Deletion,RF,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5255,F1 Macro,0.28801617440225036,Listwise Deletion,Ridge,0.861250619492402,0.06905171660800583,0.019529613041401023,0.03862071986590554,,4.0
5256,F1 Macro,0.9838109114456856,"ACF, correlation-only",ACF+SVC,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5257,F1 Macro,0.9662802210085912,"ACF, correlation-only",ACF+RF,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5258,F1 Macro,0.9409612959386177,"ACF, correlation-only",ACF+Ridge,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5259,F1 Macro,0.9911685157586797,"ACF, with covariable",ACF+SVC,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5260,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+RF,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5261,F1 Macro,0.9744397700947603,"ACF, with covariable",ACF+Ridge,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5262,F1 Macro,0.6756250267153505,KNN,KNN,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,9.9,4.0
5263,F1 Macro,0.8166653595454704,KNN,KNN+ROs,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,98.3,4.0
5264,F1 Macro,0.9162486885301385,DBC,DBC,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5265,F1 Macro,0.28556577486637696,Listwise Deletion,SVC,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5266,F1 Macro,0.2670348058902276,Listwise Deletion,RF,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5267,F1 Macro,0.3019630264913284,Listwise Deletion,Ridge,0.8587511967988634,0.06840948810049476,0.016447511626863476,0.0417045615241491,,4.0
5268,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5269,F1 Macro,0.9688327879071217,"ACF, correlation-only",ACF+RF,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5270,F1 Macro,0.9428659330824124,"ACF, correlation-only",ACF+Ridge,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5271,F1 Macro,0.9911685157586797,"ACF, with covariable",ACF+SVC,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5272,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5273,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+Ridge,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5274,F1 Macro,0.7828926204722384,KNN,KNN,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,6.9,4.0
5275,F1 Macro,0.8741818142256891,KNN,KNN+ROs,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,110.6,4.0
5276,F1 Macro,0.9369607843137254,DBC,DBC,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5277,F1 Macro,0.26608187134502925,Listwise Deletion,SVC,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5278,F1 Macro,0.2966499875794031,Listwise Deletion,RF,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5279,F1 Macro,0.287733729698179,Listwise Deletion,Ridge,0.8561355473927194,0.06821540038219315,0.025190615266095895,0.04231515081894063,,4.0
5280,F1 Macro,0.9532491818606825,"ACF, correlation-only",ACF+SVC,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5281,F1 Macro,0.9579925471811516,"ACF, correlation-only",ACF+RF,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5282,F1 Macro,0.9768277140539915,"ACF, correlation-only",ACF+Ridge,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5283,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5284,F1 Macro,0.967933375684594,"ACF, with covariable",ACF+RF,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5285,F1 Macro,0.9838109114456856,"ACF, with covariable",ACF+Ridge,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5286,F1 Macro,0.6682034535015262,KNN,KNN,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,6.3,4.0
5287,F1 Macro,0.8959161850847192,KNN,KNN+ROs,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,86.9,4.0
5288,F1 Macro,0.9327636060309327,DBC,DBC,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5289,F1 Macro,0.25956891653509045,Listwise Deletion,SVC,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5290,F1 Macro,0.324857687162836,Listwise Deletion,RF,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5291,F1 Macro,0.309541549025759,Listwise Deletion,Ridge,0.8533982665664116,0.06599267888137952,0.02034601601565461,0.03852739772459143,,4.0
5292,F1 Macro,0.9571320876241501,"ACF, correlation-only",ACF+SVC,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5293,F1 Macro,0.9657136417785505,"ACF, correlation-only",ACF+RF,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5294,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+Ridge,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5295,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5296,F1 Macro,0.9910499524528724,"ACF, with covariable",ACF+RF,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5297,F1 Macro,0.9658971391644658,"ACF, with covariable",ACF+Ridge,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5298,F1 Macro,0.7451467855815682,KNN,KNN,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,5.0,4.0
5299,F1 Macro,0.8165912518853696,KNN,KNN+ROs,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,74.3,4.0
5300,F1 Macro,0.9345268542199489,DBC,DBC,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5301,F1 Macro,0.3242130057676221,Listwise Deletion,SVC,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5302,F1 Macro,0.3176407949097811,Listwise Deletion,RF,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5303,F1 Macro,0.3161728590807392,Listwise Deletion,Ridge,0.8505336982857881,0.06497321700949893,0.02241030515562059,0.03777257020930322,,4.0
5304,F1 Macro,0.9749886126627191,"ACF, correlation-only",ACF+SVC,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5305,F1 Macro,0.9910499524528724,"ACF, correlation-only",ACF+RF,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5306,F1 Macro,0.9676218228913712,"ACF, correlation-only",ACF+Ridge,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5307,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5308,F1 Macro,0.9910499524528724,"ACF, with covariable",ACF+RF,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5309,F1 Macro,0.9911685157586797,"ACF, with covariable",ACF+Ridge,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5310,F1 Macro,0.7175726526033278,KNN,KNN,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,7.0,4.0
5311,F1 Macro,0.8621323529411765,KNN,KNN+ROs,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,77.9,4.0
5312,F1 Macro,0.9341741951157698,DBC,DBC,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5313,F1 Macro,0.22535071585704494,Listwise Deletion,SVC,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5314,F1 Macro,0.3078947368421053,Listwise Deletion,RF,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5315,F1 Macro,0.39694107062528117,Listwise Deletion,Ridge,0.8475359235030586,0.06415875920273834,0.023738931555824988,0.040054215884470126,,4.0
5316,F1 Macro,0.9844163939535608,"ACF, correlation-only",ACF+SVC,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5317,F1 Macro,0.9504761904761905,"ACF, correlation-only",ACF+RF,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5318,F1 Macro,0.9663492063492063,"ACF, correlation-only",ACF+Ridge,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5319,F1 Macro,0.9919862162920223,"ACF, with covariable",ACF+SVC,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5320,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5321,F1 Macro,0.9744609746371227,"ACF, with covariable",ACF+Ridge,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5322,F1 Macro,0.8637592023110613,KNN,KNN,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,7.8,4.0
5323,F1 Macro,0.8826571395944468,KNN,KNN+ROs,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,75.1,4.0
5324,F1 Macro,0.992137437590911,DBC,DBC,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5325,F1 Macro,0.264329920758864,Listwise Deletion,SVC,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5326,F1 Macro,0.29165695981362844,Listwise Deletion,RF,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5327,F1 Macro,0.34333390187048723,Listwise Deletion,Ridge,0.8443987479262862,0.06267511027029732,0.023101679116492607,0.03720795135260867,,4.0
5328,F1 Macro,0.9838109114456856,"ACF, correlation-only",ACF+SVC,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5329,F1 Macro,0.9606871879545543,"ACF, correlation-only",ACF+RF,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5330,F1 Macro,0.9439555502235897,"ACF, correlation-only",ACF+Ridge,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5331,F1 Macro,0.9831904773211134,"ACF, with covariable",ACF+SVC,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5332,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5333,F1 Macro,0.9682539682539683,"ACF, with covariable",ACF+Ridge,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5334,F1 Macro,0.8108452453473491,KNN,KNN,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,7.8,4.0
5335,F1 Macro,0.8698499506459229,KNN,KNN+ROs,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,57.6,4.0
5336,F1 Macro,0.9476302697041111,DBC,DBC,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5337,F1 Macro,0.3463113179204483,Listwise Deletion,SVC,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5338,F1 Macro,0.2658109082301295,Listwise Deletion,RF,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5339,F1 Macro,0.33151749071721714,Listwise Deletion,Ridge,0.8411156892201429,0.06225784301013155,0.020116141879154004,0.03959545315436501,,4.0
5340,F1 Macro,0.9841269841269842,"ACF, correlation-only",ACF+SVC,0.8376799636114816,0.05932413659921703,0.022608024876736937,0.041262263329301455,,4.0
5341,F1 Macro,0.9838109114456856,"ACF, correlation-only",ACF+RF,0.8376799636114816,0.05932413659921703,0.022608024876736937,0.041262263329301455,,4.0
