,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,a_size,b_size,c_size,Repetition
1086,F1 Macro,0.9166666666666666,KNN,KNN,0.81,0.05084207312588321,0.02024091574617662,0.040994714505684315,31.0,56.0,44.0,50.0,3.0
1087,F1 Macro,0.9529522465302281,KNN,KNN+ROs,0.81,0.05084207312588321,0.02024091574617662,0.040994714505684315,64.9,56.0,44.0,50.0,3.0
1088,F1 Macro,0.9796561896043129,DBC,DBC,0.81,0.05084207312588321,0.02024091574617662,0.040994714505684315,,56.0,44.0,50.0,3.0
1089,F1 Macro,0.35076339094583614,Listwise Deletion,SVC,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1090,F1 Macro,0.35463897420896107,Listwise Deletion,RF,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1091,F1 Macro,0.28097336829180675,Listwise Deletion,Ridge,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1092,F1 Macro,0.9790773093419812,"ACF, correlation-only",ACF+SVC,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1093,F1 Macro,0.9788829057121741,"ACF, correlation-only",ACF+RF,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1094,F1 Macro,0.9648048428536233,"ACF, correlation-only",ACF+Ridge,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1095,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1096,F1 Macro,0.9790773093419812,"ACF, with covariable",ACF+RF,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1097,F1 Macro,0.9859885105786744,"ACF, with covariable",ACF+Ridge,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1098,F1 Macro,0.7570903060455301,KNN,KNN,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,13.1,60.0,40.0,50.0,3.0
1099,F1 Macro,0.9377528789293494,KNN,KNN+ROs,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,70.8,60.0,40.0,50.0,3.0
1100,F1 Macro,0.9719770211573491,DBC,DBC,0.81,0.05166795025469544,0.01921092106579511,0.04019944310554055,,60.0,40.0,50.0,3.0
1101,F1 Macro,0.3627474997789804,Listwise Deletion,SVC,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1102,F1 Macro,0.3323610997797177,Listwise Deletion,RF,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1103,F1 Macro,0.31363040278335336,Listwise Deletion,Ridge,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1104,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1105,F1 Macro,0.9928091180383274,"ACF, correlation-only",ACF+RF,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1106,F1 Macro,0.9713999713999714,"ACF, correlation-only",ACF+Ridge,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1107,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1108,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1109,F1 Macro,0.9921885521885522,"ACF, with covariable",ACF+Ridge,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1110,F1 Macro,0.8607204788275437,KNN,KNN,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,10.0,63.0,37.0,50.0,3.0
1111,F1 Macro,0.9507267799950726,KNN,KNN+ROs,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,80.0,63.0,37.0,50.0,3.0
1112,F1 Macro,0.9713999713999714,DBC,DBC,0.81,0.050880770502689326,0.019749703278312603,0.041081242141784866,,63.0,37.0,50.0,3.0
1113,F1 Macro,0.24792468977321355,Listwise Deletion,SVC,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1114,F1 Macro,0.34239433478309356,Listwise Deletion,RF,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1115,F1 Macro,0.2798217664044608,Listwise Deletion,Ridge,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1116,F1 Macro,0.9625930497886507,"ACF, correlation-only",ACF+SVC,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1117,F1 Macro,0.9849238655208804,"ACF, correlation-only",ACF+RF,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1118,F1 Macro,0.9706959706959707,"ACF, correlation-only",ACF+Ridge,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1119,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1120,F1 Macro,0.9849238655208804,"ACF, with covariable",ACF+RF,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1121,F1 Macro,0.9926245528635174,"ACF, with covariable",ACF+Ridge,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1122,F1 Macro,0.8440748440748441,KNN,KNN,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,12.5,66.0,34.0,50.0,3.0
1123,F1 Macro,0.9075555555555556,KNN,KNN+ROs,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,52.0,66.0,34.0,50.0,3.0
1124,F1 Macro,0.9496638262682918,DBC,DBC,0.81,0.05166130040510681,0.01817657954804025,0.04195028560247764,,66.0,34.0,50.0,3.0
1125,F1 Macro,0.32060553445930023,Listwise Deletion,SVC,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1126,F1 Macro,0.2973027198001863,Listwise Deletion,RF,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1127,F1 Macro,0.29424362931307374,Listwise Deletion,Ridge,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1128,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+SVC,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1129,F1 Macro,0.9919862162920223,"ACF, correlation-only",ACF+RF,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1130,F1 Macro,0.9838109114456856,"ACF, correlation-only",ACF+Ridge,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1131,F1 Macro,0.992137437590911,"ACF, with covariable",ACF+SVC,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1132,F1 Macro,0.975958648876067,"ACF, with covariable",ACF+RF,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1133,F1 Macro,0.9666514838928633,"ACF, with covariable",ACF+Ridge,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1134,F1 Macro,0.8345959595959597,KNN,KNN,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,7.7,70.0,30.0,50.0,3.0
1135,F1 Macro,0.9468186134852802,KNN,KNN+ROs,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,57.9,70.0,30.0,50.0,3.0
1136,F1 Macro,0.9844163939535608,DBC,DBC,0.81,0.05143567874953156,0.01581883778007953,0.04232102424232548,,70.0,30.0,50.0,3.0
1137,F1 Macro,0.34736259784803475,Listwise Deletion,SVC,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1138,F1 Macro,0.34958034958034956,Listwise Deletion,RF,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1139,F1 Macro,0.3216345241292864,Listwise Deletion,Ridge,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1140,F1 Macro,0.9653499653499654,"ACF, correlation-only",ACF+SVC,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1141,F1 Macro,0.9644444444444445,"ACF, correlation-only",ACF+RF,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1142,F1 Macro,0.9405101240717678,"ACF, correlation-only",ACF+Ridge,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1143,F1 Macro,0.9830881109419921,"ACF, with covariable",ACF+SVC,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1144,F1 Macro,0.9661762218839844,"ACF, with covariable",ACF+RF,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1145,F1 Macro,0.9916405433646812,"ACF, with covariable",ACF+Ridge,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1146,F1 Macro,0.798401559454191,KNN,KNN,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,6.0,73.0,27.0,50.0,3.0
1147,F1 Macro,0.8077722930664107,KNN,KNN+ROs,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,67.2,73.0,27.0,50.0,3.0
1148,F1 Macro,0.9135118135000196,DBC,DBC,0.81,0.051252094376207556,0.015607145715401088,0.03927670401365317,,73.0,27.0,50.0,3.0
1149,F1 Macro,0.31947850510385883,Listwise Deletion,SVC,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1150,F1 Macro,0.3804471099727671,Listwise Deletion,RF,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1151,F1 Macro,0.2956757112248748,Listwise Deletion,Ridge,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1152,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1153,F1 Macro,0.9909897733928008,"ACF, correlation-only",ACF+RF,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1154,F1 Macro,0.9721874565429008,"ACF, correlation-only",ACF+Ridge,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1155,F1 Macro,0.9909897733928008,"ACF, with covariable",ACF+SVC,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1156,F1 Macro,1.0,"ACF, with covariable",ACF+RF,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1157,F1 Macro,0.9909897733928008,"ACF, with covariable",ACF+Ridge,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1158,F1 Macro,0.8083581384360974,KNN,KNN,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,4.2,76.0,24.0,50.0,3.0
1159,F1 Macro,0.8538011695906432,KNN,KNN+ROs,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,57.3,76.0,24.0,50.0,3.0
1160,F1 Macro,0.9736807474667719,DBC,DBC,0.81,0.051050620843581224,0.01933770428944248,0.03870725080888249,,76.0,24.0,50.0,3.0
1161,F1 Macro,0.3218029632624337,Listwise Deletion,SVC,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1162,F1 Macro,0.3484477124183007,Listwise Deletion,RF,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1163,F1 Macro,0.2400475341651812,Listwise Deletion,Ridge,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1164,F1 Macro,1.0,"ACF, correlation-only",ACF+SVC,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1165,F1 Macro,1.0,"ACF, correlation-only",ACF+RF,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1166,F1 Macro,0.9583333333333334,"ACF, correlation-only",ACF+Ridge,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1167,F1 Macro,1.0,"ACF, with covariable",ACF+SVC,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1168,F1 Macro,0.9783409140134287,"ACF, with covariable",ACF+RF,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1169,F1 Macro,0.9668380036478196,"ACF, with covariable",ACF+Ridge,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1170,F1 Macro,0.8415103415103414,KNN,KNN,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,4.7,80.0,20.0,50.0,3.0
1171,F1 Macro,0.8684037373338597,KNN,KNN+ROs,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,68.6,80.0,20.0,50.0,3.0
1172,F1 Macro,0.9506245988248655,DBC,DBC,0.81,0.05076196961576926,0.022046925840618403,0.03897064725939861,,80.0,20.0,50.0,3.0
1173,F1 Macro,0.26344109820818146,Listwise Deletion,SVC,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1174,F1 Macro,0.3155619249575697,Listwise Deletion,RF,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1175,F1 Macro,0.25773064081275554,Listwise Deletion,Ridge,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1176,F1 Macro,0.987902981914958,"ACF, correlation-only",ACF+SVC,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1177,F1 Macro,0.9751984126984127,"ACF, correlation-only",ACF+RF,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1178,F1 Macro,0.9215686274509803,"ACF, correlation-only",ACF+Ridge,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1179,F1 Macro,0.987902981914958,"ACF, with covariable",ACF+SVC,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1180,F1 Macro,0.976376092605717,"ACF, with covariable",ACF+RF,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1181,F1 Macro,0.9216109859488942,"ACF, with covariable",ACF+Ridge,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1182,F1 Macro,0.6697863997316187,KNN,KNN,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,15.2,83.0,17.0,50.0,3.0
1183,F1 Macro,0.8290366440059692,KNN,KNN+ROs,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,50.7,83.0,17.0,50.0,3.0
1184,F1 Macro,0.9337764688103726,DBC,DBC,0.81,0.05073013763425422,0.022231668523025522,0.04340052034953808,,83.0,17.0,50.0,3.0
1185,F1 Macro,0.35044283413848626,Listwise Deletion,SVC,0.81,0.05015532423244566,0.02194689497404828,0.039925749011689035,,86.0,14.0,50.0,3.0
1186,F1 Macro,0.2635964539989308,Listwise Deletion,RF,0.81,0.05015532423244566,0.02194689497404828,0.039925749011689035,,86.0,14.0,50.0,3.0
1187,F1 Macro,0.2663961053409162,Listwise Deletion,Ridge,0.81,0.05015532423244566,0.02194689497404828,0.039925749011689035,,86.0,14.0,50.0,3.0
