,Algorithm,References,Train Size,Runtime,Value,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23
1699,F-ACF,20,122.0,0.013532954826951027,0.8811945374355704,0.08165935639222385,0.018312539439557712,0.03774722242382725
1700,F-DBC,20,122.0,0.015092847434182962,0.7559793836389582,0.08165935639222385,0.018312539439557712,0.03774722242382725
1701,"F-ACF, Optimized",20,122.0,0.29691901107629143,0.8480284027646477,0.08165935639222385,0.018312539439557712,0.03774722242382725
1702,F-ACF,30,122.0,0.02014324311167002,0.8987963256255939,0.08165935639222385,0.018312539439557712,0.03774722242382725
1703,F-DBC,30,122.0,0.021917635295540094,0.8365231259968103,0.08165935639222385,0.018312539439557712,0.03774722242382725
1704,"F-ACF, Optimized",30,122.0,0.3038357275848587,0.8992058260350944,0.08165935639222385,0.018312539439557712,0.03774722242382725
1705,KNN,Naive (All),128.0,0.028396272224684556,0.7095747389865036,0.08165935639222385,0.018312539439557712,0.03774722242382725
1706,DBC,Naive (All),128.0,0.030614352816094956,0.9166145507608922,0.08165935639222385,0.018312539439557712,0.03774722242382725
1707,F-ACF,10,128.0,0.006795940920710564,0.6854497354497355,0.08165935639222385,0.018312539439557712,0.03774722242382725
1708,F-DBC,10,128.0,0.008107578909645478,0.6507228158390949,0.08165935639222385,0.018312539439557712,0.03774722242382725
1709,"F-ACF, Optimized",10,128.0,0.24739597126220664,0.7653995458873508,0.08165935639222385,0.018312539439557712,0.03774722242382725
1710,F-ACF,20,128.0,0.013523233557740847,0.8021978021978021,0.08165935639222385,0.018312539439557712,0.03774722242382725
1711,F-DBC,20,128.0,0.015121249264727037,0.8337928153717628,0.08165935639222385,0.018312539439557712,0.03774722242382725
1712,"F-ACF, Optimized",20,128.0,0.3047929312723378,0.8527264106211474,0.08165935639222385,0.018312539439557712,0.03774722242382725
1713,F-ACF,30,128.0,0.020188053200642268,0.8521367521367521,0.08165935639222385,0.018312539439557712,0.03774722242382725
1714,F-DBC,30,128.0,0.02192879095673561,0.8316135084427767,0.08165935639222385,0.018312539439557712,0.03774722242382725
1715,"F-ACF, Optimized",30,128.0,0.3218018880734841,0.8811878080170764,0.08165935639222385,0.018312539439557712,0.03774722242382725
1716,KNN,Naive (All),134.0,0.029960889245073,0.7058399117222646,0.08165935639222385,0.018312539439557712,0.03774722242382725
1717,DBC,Naive (All),134.0,0.031918888973693056,0.8689640768588136,0.08165935639222385,0.018312539439557712,0.03774722242382725
1718,F-ACF,10,134.0,0.006840732290099064,0.7665311653116532,0.08165935639222385,0.018312539439557712,0.03774722242382725
1719,F-DBC,10,134.0,0.008098792719344298,0.5943311732785417,0.08165935639222385,0.018312539439557712,0.03774722242382725
1720,"F-ACF, Optimized",10,134.0,0.25484123372783263,0.8521831936466082,0.08165935639222385,0.018312539439557712,0.03774722242382725
1721,F-ACF,20,134.0,0.013525339557478826,0.7278006546299229,0.08165935639222385,0.018312539439557712,0.03774722242382725
1722,F-DBC,20,134.0,0.01505361202483376,0.8317682401630218,0.08165935639222385,0.018312539439557712,0.03774722242382725
1723,"F-ACF, Optimized",20,134.0,0.3167357898006837,0.7084042084042084,0.08165935639222385,0.018312539439557712,0.03774722242382725
1724,F-ACF,30,134.0,0.02021142728626728,0.8337928153717628,0.08165935639222385,0.018312539439557712,0.03774722242382725
1725,F-DBC,30,134.0,0.02188919304559628,0.818688763810715,0.08165935639222385,0.018312539439557712,0.03774722242382725
1726,"F-ACF, Optimized",30,134.0,0.32626043784742553,0.7724309675529186,0.08165935639222385,0.018312539439557712,0.03774722242382725
1727,KNN,Naive (All),139.0,0.030842687593152125,0.8213160528950002,0.08165935639222385,0.018312539439557712,0.03774722242382725
1728,DBC,Naive (All),139.0,0.03300969858343403,0.884004884004884,0.08165935639222385,0.018312539439557712,0.03774722242382725
1729,F-ACF,10,139.0,0.0068368067033588885,0.6385665162260907,0.08165935639222385,0.018312539439557712,0.03774722242382725
1730,F-DBC,10,139.0,0.008073090886076292,0.6484848484848484,0.08165935639222385,0.018312539439557712,0.03774722242382725
1731,"F-ACF, Optimized",10,139.0,0.2625664622522891,0.7838575417522785,0.08165935639222385,0.018312539439557712,0.03774722242382725
1732,F-ACF,20,139.0,0.013555568518737952,0.9337294142172191,0.08165935639222385,0.018312539439557712,0.03774722242382725
1733,F-DBC,20,139.0,0.015104907720039288,0.8639515455304929,0.08165935639222385,0.018312539439557712,0.03774722242382725
1734,"F-ACF, Optimized",20,139.0,0.3300768113695085,0.8323761102218873,0.08165935639222385,0.018312539439557712,0.03774722242382725
1735,F-ACF,30,139.0,0.02009709927563866,0.9331662489557226,0.08165935639222385,0.018312539439557712,0.03774722242382725
1736,F-DBC,30,139.0,0.021905348760386308,0.8503335417969565,0.08165935639222385,0.018312539439557712,0.03774722242382725
1737,"F-ACF, Optimized",30,139.0,0.3381894196383655,0.9169719169719169,0.08165935639222385,0.018312539439557712,0.03774722242382725
1738,KNN,Naive (All),145.0,0.032299432437866926,0.8341307814992026,0.08165935639222385,0.018312539439557712,0.03774722242382725
1739,DBC,Naive (All),145.0,0.034536652732640505,0.899749373433584,0.08165935639222385,0.018312539439557712,0.03774722242382725
1740,F-ACF,10,145.0,0.0068303016945719715,0.787060744955482,0.08165935639222385,0.018312539439557712,0.03774722242382725
1741,F-DBC,10,145.0,0.008160302850107352,0.691001466582862,0.08165935639222385,0.018312539439557712,0.03774722242382725
1742,"F-ACF, Optimized",10,145.0,0.2819710912803809,0.8373863373863374,0.08165935639222385,0.018312539439557712,0.03774722242382725
1743,F-ACF,20,145.0,0.013511853199452162,0.7987050960735171,0.08165935639222385,0.018312539439557712,0.03774722242382725
1744,F-DBC,20,145.0,0.015082219739754994,0.7793368281173159,0.08165935639222385,0.018312539439557712,0.03774722242382725
1745,"F-ACF, Optimized",20,145.0,0.3416122841959198,0.8307859690968625,0.08165935639222385,0.018312539439557712,0.03774722242382725
1746,F-ACF,30,145.0,0.02018515548358361,0.8515101109960351,0.08165935639222385,0.018312539439557712,0.03774722242382725
1747,F-DBC,30,145.0,0.02192889976625641,0.9331662489557226,0.08165935639222385,0.018312539439557712,0.03774722242382725
1748,"F-ACF, Optimized",30,145.0,0.35747107171143094,0.8653741922034605,0.08165935639222385,0.018312539439557712,0.03774722242382725
1749,KNN,Naive (All),151.0,0.033650404897828896,0.7879168366973245,0.08165935639222385,0.018312539439557712,0.03774722242382725
1750,DBC,Naive (All),151.0,0.035782822594046595,0.899749373433584,0.08165935639222385,0.018312539439557712,0.03774722242382725
1751,F-ACF,10,151.0,0.006836188646654288,0.8023688023688024,0.08165935639222385,0.018312539439557712,0.03774722242382725
1752,F-DBC,10,151.0,0.00807517021894455,0.7218958088523305,0.08165935639222385,0.018312539439557712,0.03774722242382725
1753,"F-ACF, Optimized",10,151.0,0.27808075221255424,0.7621136173767753,0.08165935639222385,0.018312539439557712,0.03774722242382725
1754,F-ACF,20,151.0,0.013497374051560958,0.7614650952711077,0.08165935639222385,0.018312539439557712,0.03774722242382725
1755,F-DBC,20,151.0,0.015034487936645746,0.8160034231921266,0.08165935639222385,0.018312539439557712,0.03774722242382725
1756,"F-ACF, Optimized",20,151.0,0.3535487146116793,0.8482801751094434,0.08165935639222385,0.018312539439557712,0.03774722242382725
1757,F-ACF,30,151.0,0.020140540692955254,0.9166145507608922,0.08165935639222385,0.018312539439557712,0.03774722242382725
1758,F-DBC,30,151.0,0.02189929420128465,0.8316498316498316,0.08165935639222385,0.018312539439557712,0.03774722242382725
1759,"F-ACF, Optimized",30,151.0,0.36340973939125737,0.8663324979114453,0.08165935639222385,0.018312539439557712,0.03774722242382725
1760,KNN,Naive (All),157.0,0.03489202801138162,0.7735690235690235,0.08165935639222385,0.018312539439557712,0.03774722242382725
1761,DBC,Naive (All),157.0,0.037215545680373906,0.8678757556806338,0.08165935639222385,0.018312539439557712,0.03774722242382725
1762,F-ACF,10,157.0,0.006847644597291947,0.7813131313131313,0.08165935639222385,0.018312539439557712,0.03774722242382725
1763,F-DBC,10,157.0,0.008106075941274564,0.7998316498316499,0.08165935639222385,0.018312539439557712,0.03774722242382725
1764,"F-ACF, Optimized",10,157.0,0.28708845873673755,0.7535885167464115,0.08165935639222385,0.018312539439557712,0.03774722242382725
1765,F-ACF,20,157.0,0.013508776295930147,0.8991348759641443,0.08165935639222385,0.018312539439557712,0.03774722242382725
1766,F-DBC,20,157.0,0.015024687660237153,0.8507122507122507,0.08165935639222385,0.018312539439557712,0.03774722242382725
1767,"F-ACF, Optimized",20,157.0,0.36583182119453944,0.8351648351648352,0.08165935639222385,0.018312539439557712,0.03774722242382725
1768,F-ACF,30,157.0,0.020281076524406673,0.8991348759641443,0.08165935639222385,0.018312539439557712,0.03774722242382725
1769,F-DBC,30,157.0,0.021928689846148094,0.8836877214925996,0.08165935639222385,0.018312539439557712,0.03774722242382725
1770,"F-ACF, Optimized",30,157.0,0.37799038672819735,0.901940842444275,0.08165935639222385,0.018312539439557712,0.03774722242382725
1771,KNN,Naive (All),162.0,0.03606546614319086,0.7737943893550301,0.08165935639222385,0.018312539439557712,0.03774722242382725
1772,DBC,Naive (All),162.0,0.038262253534048794,0.9166145507608922,0.08165935639222385,0.018312539439557712,0.03774722242382725
1773,F-ACF,10,162.0,0.00687700966373086,0.8162538602130208,0.08165935639222385,0.018312539439557712,0.03774722242382725
1774,F-DBC,10,162.0,0.008167928581436475,0.8029070260191542,0.08165935639222385,0.018312539439557712,0.03774722242382725
1775,"F-ACF, Optimized",10,162.0,0.30381854173416895,0.7032967032967034,0.08165935639222385,0.018312539439557712,0.03774722242382725
1776,F-ACF,20,162.0,0.013582149210075537,0.8014448014448013,0.08165935639222385,0.018312539439557712,0.03774722242382725
1777,F-DBC,20,162.0,0.015108221986641487,0.8316135084427767,0.08165935639222385,0.018312539439557712,0.03774722242382725
1778,"F-ACF, Optimized",20,162.0,0.3764035551808774,0.7986866791744841,0.08165935639222385,0.018312539439557712,0.03774722242382725
1779,F-ACF,30,162.0,0.0202444133348763,0.9161317928968763,0.08165935639222385,0.018312539439557712,0.03774722242382725
1780,F-DBC,30,162.0,0.021937145261714856,0.8130743525480367,0.08165935639222385,0.018312539439557712,0.03774722242382725
1781,"F-ACF, Optimized",30,162.0,0.38636303643385567,0.9015037593984964,0.08165935639222385,0.018312539439557712,0.03774722242382725
1782,KNN,Naive (All),168.0,0.037387945720305044,0.6776845495380965,0.08165935639222385,0.018312539439557712,0.03774722242382725
1783,DBC,Naive (All),168.0,0.039959948230534795,0.8832603710652491,0.08165935639222385,0.018312539439557712,0.03774722242382725
1784,F-ACF,10,168.0,0.006875526967147986,0.7380952380952381,0.08165935639222385,0.018312539439557712,0.03774722242382725
1785,F-DBC,10,168.0,0.008171764016151429,0.7336043360433604,0.08165935639222385,0.018312539439557712,0.03774722242382725
1786,"F-ACF, Optimized",10,168.0,0.31066386196762324,0.7695168853063591,0.08165935639222385,0.018312539439557712,0.03774722242382725
1787,F-ACF,20,168.0,0.013593631330877542,0.77989417989418,0.08165935639222385,0.018312539439557712,0.03774722242382725
1788,F-DBC,20,168.0,0.01514368091399471,0.7669590643274854,0.08165935639222385,0.018312539439557712,0.03774722242382725
1789,"F-ACF, Optimized",20,168.0,0.388691612208883,0.9166145507608922,0.08165935639222385,0.018312539439557712,0.03774722242382725
1790,F-ACF,30,168.0,0.020204854694505534,0.899749373433584,0.08165935639222385,0.018312539439557712,0.03774722242382725
1791,F-DBC,30,168.0,0.022051105555146933,0.8692185007974483,0.08165935639222385,0.018312539439557712,0.03774722242382725
1792,"F-ACF, Optimized",30,168.0,0.3993332041427493,0.9,0.08165935639222385,0.018312539439557712,0.03774722242382725
1793,KNN,Naive (All),174.0,0.03865182495986422,0.7402977890782768,0.08165935639222385,0.018312539439557712,0.03774722242382725
1794,DBC,Naive (All),174.0,0.04105789254729946,0.9,0.08165935639222385,0.018312539439557712,0.03774722242382725
1795,F-ACF,10,174.0,0.006855294325699409,0.7010670488931359,0.08165935639222385,0.018312539439557712,0.03774722242382725
1796,F-DBC,10,174.0,0.008125349848220746,0.6482670089858793,0.08165935639222385,0.018312539439557712,0.03774722242382725
1797,"F-ACF, Optimized",10,174.0,0.31660747099667785,0.7066683964711987,0.08165935639222385,0.018312539439557712,0.03774722242382725
1798,F-ACF,20,174.0,0.013520563921580712,0.8663324979114453,0.08165935639222385,0.018312539439557712,0.03774722242382725
1799,F-DBC,20,174.0,0.015047287133832772,0.8505028284098052,0.08165935639222385,0.018312539439557712,0.03774722242382725
1800,"F-ACF, Optimized",20,174.0,0.402093505145361,0.8316498316498316,0.08165935639222385,0.018312539439557712,0.03774722242382725
1801,F-ACF,30,174.0,0.02004593691478173,0.8294970161977835,0.08165935639222385,0.018312539439557712,0.03774722242382725
1802,F-DBC,30,174.0,0.022074248424420753,0.8491514770584537,0.08165935639222385,0.018312539439557712,0.03774722242382725
1803,"F-ACF, Optimized",30,174.0,0.41148494395116963,0.8653198653198654,0.08165935639222385,0.018312539439557712,0.03774722242382725
1804,KNN,Naive (All),179.0,0.03983710495134195,0.7081646106036349,0.08165935639222385,0.018312539439557712,0.03774722242382725
1805,DBC,Naive (All),179.0,0.042288817030688125,0.9499687304565354,0.08165935639222385,0.018312539439557712,0.03774722242382725
1806,F-ACF,10,179.0,0.006877068337053061,0.7049242067601921,0.08165935639222385,0.018312539439557712,0.03774722242382725
1807,F-DBC,10,179.0,0.008160375400135915,0.765891472868217,0.08165935639222385,0.018312539439557712,0.03774722242382725
1808,"F-ACF, Optimized",10,179.0,0.32994029006610315,0.8309798887462558,0.08165935639222385,0.018312539439557712,0.03774722242382725
1809,F-ACF,20,179.0,0.013572894874960184,0.7521367521367521,0.08165935639222385,0.018312539439557712,0.03774722242382725
1810,F-DBC,20,179.0,0.015079059048245351,0.7024077548467792,0.08165935639222385,0.018312539439557712,0.03774722242382725
1811,"F-ACF, Optimized",20,179.0,0.41437833417827885,0.8845578466141503,0.08165935639222385,0.018312539439557712,0.03774722242382725
1812,F-ACF,30,179.0,0.020364108743766943,0.8666666666666668,0.08165935639222385,0.018312539439557712,0.03774722242382725
1813,F-DBC,30,179.0,0.022080412351836762,0.8820408588701271,0.08165935639222385,0.018312539439557712,0.03774722242382725
1814,"F-ACF, Optimized",30,179.0,0.42181007967640954,0.9010989010989011,0.08165935639222385,0.018312539439557712,0.03774722242382725
1815,KNN,Naive (All),185.0,0.041206053582330544,0.8032055311125078,0.08165935639222385,0.018312539439557712,0.03774722242382725
1816,DBC,Naive (All),185.0,0.04354305099695921,0.8678757556806338,0.08165935639222385,0.018312539439557712,0.03774722242382725
1817,F-ACF,10,185.0,0.006852026749402285,0.5950928044749556,0.08165935639222385,0.018312539439557712,0.03774722242382725
1818,F-DBC,10,185.0,0.008153634114811818,0.7643467643467643,0.08165935639222385,0.018312539439557712,0.03774722242382725
1819,"F-ACF, Optimized",10,185.0,0.3344384343673786,0.8820507972521586,0.08165935639222385,0.018312539439557712,0.03774722242382725
1820,F-ACF,20,185.0,0.013561380778749783,0.8820408588701271,0.08165935639222385,0.018312539439557712,0.03774722242382725
1821,F-DBC,20,185.0,0.015079592261463404,0.8663324979114453,0.08165935639222385,0.018312539439557712,0.03774722242382725
1822,"F-ACF, Optimized",20,185.0,0.4233765134587884,0.8653198653198654,0.08165935639222385,0.018312539439557712,0.03774722242382725
1823,F-ACF,30,185.0,0.020191294606775045,0.9331662489557226,0.08165935639222385,0.018312539439557712,0.03774722242382725
1824,F-DBC,30,185.0,0.021936223407586417,0.8333333333333334,0.08165935639222385,0.018312539439557712,0.03774722242382725
1825,"F-ACF, Optimized",30,185.0,0.4362609517450134,0.9166145507608922,0.08165935639222385,0.018312539439557712,0.03774722242382725
1826,KNN,Naive (All),191.0,0.04259827391554912,0.7350427350427351,0.08165935639222385,0.018312539439557712,0.03774722242382725
1827,DBC,Naive (All),191.0,0.04493826562538743,0.9166145507608922,0.08165935639222385,0.018312539439557712,0.03774722242382725
1828,F-ACF,10,191.0,0.0068725701111058395,0.7809157038938809,0.08165935639222385,0.018312539439557712,0.03774722242382725
1829,F-DBC,10,191.0,0.00813003492852052,0.6519178653324995,0.08165935639222385,0.018312539439557712,0.03774722242382725
1830,"F-ACF, Optimized",10,191.0,0.34415008053183554,0.7386025876387796,0.08165935639222385,0.018312539439557712,0.03774722242382725
1831,F-ACF,20,191.0,0.013512056072552998,0.817021054825933,0.08165935639222385,0.018312539439557712,0.03774722242382725
1832,F-DBC,20,191.0,0.015105809178203344,0.8499061913696059,0.08165935639222385,0.018312539439557712,0.03774722242382725
1833,"F-ACF, Optimized",20,191.0,0.44605399779975413,0.8845578466141503,0.08165935639222385,0.018312539439557712,0.03774722242382725
1834,F-ACF,30,191.0,0.020226172668238483,0.8663324979114453,0.08165935639222385,0.018312539439557712,0.03774722242382725
