,Metric,Value,Method,Algorithm,mv,sigma,diff_mu_12_mu_11,diff_mu_13_mu_23,Neighbors,size
906,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.05092262347401478,0.01968465105130393,0.03865929349169936,,252.0
907,F1 Macro,0.9952690548024758,ACF,ACF+RF,0.81,0.05092262347401478,0.01968465105130393,0.03865929349169936,,252.0
908,F1 Macro,0.9856436707500538,ACF,ACF+Ridge,0.81,0.05092262347401478,0.01968465105130393,0.03865929349169936,,252.0
909,F1 Macro,0.8480974278639648,KNN,KNN,0.81,0.05092262347401478,0.01968465105130393,0.03865929349169936,8.8,252.0
910,F1 Macro,0.976848963748527,KNN,KNN+ROs,0.81,0.05092262347401478,0.01968465105130393,0.03865929349169936,71.4,252.0
911,F1 Macro,0.9858071644074279,DBC,DBC,0.81,0.05092262347401478,0.01968465105130393,0.03865929349169936,71.4,252.0
912,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.050811473807199116,0.019710066495156137,0.0374023807898719,,271.0
913,F1 Macro,0.9911816578483245,ACF,ACF+RF,0.81,0.050811473807199116,0.019710066495156137,0.0374023807898719,,271.0
914,F1 Macro,0.9911816578483245,ACF,ACF+Ridge,0.81,0.050811473807199116,0.019710066495156137,0.0374023807898719,,271.0
915,F1 Macro,0.7870505944224772,KNN,KNN,0.81,0.050811473807199116,0.019710066495156137,0.0374023807898719,7.0,271.0
916,F1 Macro,0.964726631393298,KNN,KNN+ROs,0.81,0.050811473807199116,0.019710066495156137,0.0374023807898719,130.8,271.0
917,F1 Macro,0.9911816578483245,DBC,DBC,0.81,0.050811473807199116,0.019710066495156137,0.0374023807898719,130.8,271.0
918,F1 Macro,0.9915784832451499,ACF,ACF+SVC,0.81,0.050967625214227534,0.0209742494875991,0.03713262124282489,,289.0
919,F1 Macro,0.9958109901196389,ACF,ACF+RF,0.81,0.050967625214227534,0.0209742494875991,0.03713262124282489,,289.0
920,F1 Macro,0.9915784832451499,ACF,ACF+Ridge,0.81,0.050967625214227534,0.0209742494875991,0.03713262124282489,,289.0
921,F1 Macro,0.7950594212706616,KNN,KNN,0.81,0.050967625214227534,0.0209742494875991,0.03713262124282489,10.0,289.0
922,F1 Macro,0.9587330394952899,KNN,KNN+ROs,0.81,0.050967625214227534,0.0209742494875991,0.03713262124282489,139.0,289.0
923,F1 Macro,0.9958109901196389,DBC,DBC,0.81,0.050967625214227534,0.0209742494875991,0.03713262124282489,139.0,289.0
924,F1 Macro,0.996120382256454,ACF,ACF+SVC,0.81,0.051055614599325345,0.01603497959205663,0.041987500922772064,,307.0
925,F1 Macro,0.983936250061379,ACF,ACF+RF,0.81,0.051055614599325345,0.01603497959205663,0.041987500922772064,,307.0
926,F1 Macro,0.9721297728742869,ACF,ACF+Ridge,0.81,0.051055614599325345,0.01603497959205663,0.041987500922772064,,307.0
927,F1 Macro,0.8525228098043631,KNN,KNN,0.81,0.051055614599325345,0.01603497959205663,0.041987500922772064,11.0,307.0
928,F1 Macro,0.940734284780477,KNN,KNN+ROs,0.81,0.051055614599325345,0.01603497959205663,0.041987500922772064,104.1,307.0
929,F1 Macro,0.9846898570302826,DBC,DBC,0.81,0.051055614599325345,0.01603497959205663,0.041987500922772064,104.1,307.0
930,F1 Macro,0.992613017429194,ACF,ACF+SVC,0.81,0.05090343861063047,0.019413206502163466,0.039058106292352596,,326.0
931,F1 Macro,0.9963231244969712,ACF,ACF+RF,0.81,0.05090343861063047,0.019413206502163466,0.039058106292352596,,326.0
932,F1 Macro,0.9889693734909137,ACF,ACF+Ridge,0.81,0.05090343861063047,0.019413206502163466,0.039058106292352596,,326.0
933,F1 Macro,0.8394970414201183,KNN,KNN,0.81,0.05090343861063047,0.019413206502163466,0.039058106292352596,10.1,326.0
934,F1 Macro,0.9633940620782727,KNN,KNN+ROs,0.81,0.05090343861063047,0.019413206502163466,0.039058106292352596,133.2,326.0
935,F1 Macro,0.9890660821807371,DBC,DBC,0.81,0.05090343861063047,0.019413206502163466,0.039058106292352596,133.2,326.0
936,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.05126494579696246,0.022392532581212543,0.04127652192450694,,344.0
937,F1 Macro,0.9964924425983616,ACF,ACF+RF,0.81,0.05126494579696246,0.022392532581212543,0.04127652192450694,,344.0
938,F1 Macro,0.9754470981885311,ACF,ACF+Ridge,0.81,0.05126494579696246,0.022392532581212543,0.04127652192450694,,344.0
939,F1 Macro,0.8279425119457553,KNN,KNN,0.81,0.05126494579696246,0.022392532581212543,0.04127652192450694,11.4,344.0
940,F1 Macro,0.9684319833852545,KNN,KNN+ROs,0.81,0.05126494579696246,0.022392532581212543,0.04127652192450694,204.2,344.0
941,F1 Macro,0.9965219778962543,DBC,DBC,0.81,0.05126494579696246,0.022392532581212543,0.04127652192450694,204.2,344.0
942,F1 Macro,0.9967120297418056,ACF,ACF+SVC,0.81,0.050768533252129516,0.022630629341835545,0.04079376226264804,,363.0
943,F1 Macro,1.0,ACF,ACF+RF,0.81,0.050768533252129516,0.022630629341835545,0.04079376226264804,,363.0
944,F1 Macro,0.9967120297418056,ACF,ACF+Ridge,0.81,0.050768533252129516,0.022630629341835545,0.04079376226264804,,363.0
945,F1 Macro,0.8438229231993084,KNN,KNN,0.81,0.050768533252129516,0.022630629341835545,0.04079376226264804,11.3,363.0
946,F1 Macro,0.9866887600110467,KNN,KNN+ROs,0.81,0.050768533252129516,0.022630629341835545,0.04079376226264804,203.6,363.0
947,F1 Macro,0.9967120297418056,DBC,DBC,0.81,0.050768533252129516,0.022630629341835545,0.04079376226264804,203.6,363.0
948,F1 Macro,0.9968535273450859,ACF,ACF+SVC,0.81,0.051227606716484436,0.020803199069078737,0.03895466504175485,,381.0
949,F1 Macro,0.9968535273450859,ACF,ACF+RF,0.81,0.051227606716484436,0.020803199069078737,0.03895466504175485,,381.0
950,F1 Macro,0.9968535273450859,ACF,ACF+Ridge,0.81,0.051227606716484436,0.020803199069078737,0.03895466504175485,,381.0
951,F1 Macro,0.8432037986895412,KNN,KNN,0.81,0.051227606716484436,0.020803199069078737,0.03895466504175485,8.6,381.0
952,F1 Macro,0.9747315855181024,KNN,KNN+ROs,0.81,0.051227606716484436,0.020803199069078737,0.03895466504175485,164.8,381.0
953,F1 Macro,0.9968535273450859,DBC,DBC,0.81,0.051227606716484436,0.020803199069078737,0.03895466504175485,164.8,381.0
954,F1 Macro,0.9970099088921488,ACF,ACF+SVC,0.81,0.05141028918641832,0.01967235991287658,0.0398636757329775,,400.0
955,F1 Macro,0.9940829718607497,ACF,ACF+RF,0.81,0.05141028918641832,0.01967235991287658,0.0398636757329775,,400.0
956,F1 Macro,0.990963906581741,ACF,ACF+Ridge,0.81,0.05141028918641832,0.01967235991287658,0.0398636757329775,,400.0
957,F1 Macro,0.8344774324065721,KNN,KNN,0.81,0.05141028918641832,0.01967235991287658,0.0398636757329775,10.3,400.0
958,F1 Macro,0.955775017872878,KNN,KNN+ROs,0.81,0.05141028918641832,0.01967235991287658,0.0398636757329775,174.4,400.0
959,F1 Macro,0.9970099088921488,DBC,DBC,0.81,0.05141028918641832,0.01967235991287658,0.0398636757329775,174.4,400.0
960,F1 Macro,0.9227746573284331,ACF,ACF+SVC,0.81,0.0510237646229038,0.0225872644070092,0.0428711072680352,,50.0
961,F1 Macro,0.8775793650793652,ACF,ACF+RF,0.81,0.0510237646229038,0.0225872644070092,0.0428711072680352,,50.0
962,F1 Macro,0.8610763454317896,ACF,ACF+Ridge,0.81,0.0510237646229038,0.0225872644070092,0.0428711072680352,,50.0
963,F1 Macro,0.6520061728395062,KNN,KNN,0.81,0.0510237646229038,0.0225872644070092,0.0428711072680352,6.7,50.0
964,F1 Macro,0.8208986562150056,KNN,KNN+ROs,0.81,0.0510237646229038,0.0225872644070092,0.0428711072680352,22.6,50.0
965,F1 Macro,0.901010101010101,DBC,DBC,0.81,0.0510237646229038,0.0225872644070092,0.0428711072680352,22.6,50.0
966,F1 Macro,0.9813756613756613,ACF,ACF+SVC,0.81,0.05159947084793576,0.02180397355358929,0.03506544778116437,,68.0
967,F1 Macro,0.9618055555555555,ACF,ACF+RF,0.81,0.05159947084793576,0.02180397355358929,0.03506544778116437,,68.0
968,F1 Macro,0.8511784511784511,ACF,ACF+Ridge,0.81,0.05159947084793576,0.02180397355358929,0.03506544778116437,,68.0
969,F1 Macro,0.6366977225672877,KNN,KNN,0.81,0.05159947084793576,0.02180397355358929,0.03506544778116437,6.3,68.0
970,F1 Macro,0.7546137100715269,KNN,KNN+ROs,0.81,0.05159947084793576,0.02180397355358929,0.03506544778116437,33.8,68.0
971,F1 Macro,0.8670011947431302,DBC,DBC,0.81,0.05159947084793576,0.02180397355358929,0.03506544778116437,33.8,68.0
972,F1 Macro,0.9587703435804702,ACF,ACF+SVC,0.81,0.05084125802511276,0.022121353532696703,0.04407076110142093,,86.0
973,F1 Macro,0.9729344729344729,ACF,ACF+RF,0.81,0.05084125802511276,0.022121353532696703,0.04407076110142093,,86.0
974,F1 Macro,0.9074050588318187,ACF,ACF+Ridge,0.81,0.05084125802511276,0.022121353532696703,0.04407076110142093,,86.0
975,F1 Macro,0.7714478114478114,KNN,KNN,0.81,0.05084125802511276,0.022121353532696703,0.04407076110142093,11.1,86.0
976,F1 Macro,0.8674957118353346,KNN,KNN+ROs,0.81,0.05084125802511276,0.022121353532696703,0.04407076110142093,30.3,86.0
977,F1 Macro,0.9278179626280892,DBC,DBC,0.81,0.05084125802511276,0.022121353532696703,0.04407076110142093,30.3,86.0
978,F1 Macro,0.9885029153321837,ACF,ACF+SVC,0.81,0.051222873023722915,0.019787743324865298,0.042375476918452615,,105.0
979,F1 Macro,0.9885029153321837,ACF,ACF+RF,0.81,0.051222873023722915,0.019787743324865298,0.042375476918452615,,105.0
980,F1 Macro,0.9773242630385487,ACF,ACF+Ridge,0.81,0.051222873023722915,0.019787743324865298,0.042375476918452615,,105.0
981,F1 Macro,0.7537370779836327,KNN,KNN,0.81,0.051222873023722915,0.019787743324865298,0.042375476918452615,10.3,105.0
982,F1 Macro,0.8623341809842217,KNN,KNN+ROs,0.81,0.051222873023722915,0.019787743324865298,0.042375476918452615,60.7,105.0
983,F1 Macro,0.9558080808080808,DBC,DBC,0.81,0.051222873023722915,0.019787743324865298,0.042375476918452615,60.7,105.0
984,F1 Macro,0.970027752081406,ACF,ACF+SVC,0.81,0.051194919305005145,0.024076059251607995,0.036718897390052935,,123.0
985,F1 Macro,0.990009250693802,ACF,ACF+RF,0.81,0.051194919305005145,0.024076059251607995,0.036718897390052935,,123.0
986,F1 Macro,0.97976011994003,ACF,ACF+Ridge,0.81,0.051194919305005145,0.024076059251607995,0.036718897390052935,,123.0
987,F1 Macro,0.8564264522920855,KNN,KNN,0.81,0.051194919305005145,0.024076059251607995,0.036718897390052935,3.9,123.0
988,F1 Macro,0.9300647548566143,KNN,KNN+ROs,0.81,0.051194919305005145,0.024076059251607995,0.036718897390052935,52.8,123.0
989,F1 Macro,0.9605263157894738,DBC,DBC,0.81,0.051194919305005145,0.024076059251607995,0.036718897390052935,52.8,123.0
990,F1 Macro,0.9742993848257006,ACF,ACF+SVC,0.81,0.050576943683170256,0.020621100682327004,0.03531266175277897,,142.0
991,F1 Macro,0.9580375876076962,ACF,ACF+RF,0.81,0.050576943683170256,0.020621100682327004,0.03531266175277897,,142.0
992,F1 Macro,0.9386908921500116,ACF,ACF+Ridge,0.81,0.050576943683170256,0.020621100682327004,0.03531266175277897,,142.0
993,F1 Macro,0.7522033004399661,KNN,KNN,0.81,0.050576943683170256,0.020621100682327004,0.03531266175277897,4.4,142.0
994,F1 Macro,0.8960751796572692,KNN,KNN+ROs,0.81,0.050576943683170256,0.020621100682327004,0.03531266175277897,58.1,142.0
995,F1 Macro,0.9501326259946951,DBC,DBC,0.81,0.050576943683170256,0.020621100682327004,0.03531266175277897,58.1,142.0
996,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.052142532002243384,0.021951161770718097,0.04104565905883627,,160.0
997,F1 Macro,0.9915937299114871,ACF,ACF+RF,0.81,0.052142532002243384,0.021951161770718097,0.04104565905883627,,160.0
998,F1 Macro,0.9924718582436703,ACF,ACF+Ridge,0.81,0.052142532002243384,0.021951161770718097,0.04104565905883627,,160.0
999,F1 Macro,0.8255475962991884,KNN,KNN,0.81,0.052142532002243384,0.021951161770718097,0.04104565905883627,7.3,160.0
1000,F1 Macro,0.9559983395599834,KNN,KNN+ROs,0.81,0.052142532002243384,0.021951161770718097,0.04104565905883627,79.4,160.0
1001,F1 Macro,1.0,DBC,DBC,0.81,0.052142532002243384,0.021951161770718097,0.04104565905883627,79.4,160.0
1002,F1 Macro,0.9932849622990467,ACF,ACF+SVC,0.81,0.05130623107629754,0.02202823778109475,0.04133074511750584,,178.0
1003,F1 Macro,0.993173074141572,ACF,ACF+RF,0.81,0.05130623107629754,0.02202823778109475,0.04133074511750584,,178.0
1004,F1 Macro,0.9864601262191623,ACF,ACF+Ridge,0.81,0.05130623107629754,0.02202823778109475,0.04133074511750584,,178.0
1005,F1 Macro,0.7903219258717981,KNN,KNN,0.81,0.05130623107629754,0.02202823778109475,0.04133074511750584,8.8,178.0
1006,F1 Macro,0.9669440008964338,KNN,KNN+ROs,0.81,0.05130623107629754,0.02202823778109475,0.04133074511750584,79.9,178.0
1007,F1 Macro,0.9866757000903342,DBC,DBC,0.81,0.05130623107629754,0.02202823778109475,0.04133074511750584,79.9,178.0
1008,F1 Macro,0.9938495020462232,ACF,ACF+SVC,0.81,0.051519658202528594,0.021070221570764464,0.03885737038303291,,197.0
1009,F1 Macro,1.0,ACF,ACF+RF,0.81,0.051519658202528594,0.021070221570764464,0.03885737038303291,,197.0
1010,F1 Macro,0.9872410667123503,ACF,ACF+Ridge,0.81,0.051519658202528594,0.021070221570764464,0.03885737038303291,,197.0
1011,F1 Macro,0.8238571994834222,KNN,KNN,0.81,0.051519658202528594,0.021070221570764464,0.03885737038303291,5.5,197.0
1012,F1 Macro,0.9267399267399267,KNN,KNN+ROs,0.81,0.051519658202528594,0.021070221570764464,0.03885737038303291,97.0,197.0
1013,F1 Macro,0.9938495020462232,DBC,DBC,0.81,0.051519658202528594,0.021070221570764464,0.03885737038303291,97.0,197.0
1014,F1 Macro,0.9944200565798459,ACF,ACF+SVC,0.81,0.05102123676798189,0.02094044699890593,0.040882433882802646,,215.0
1015,F1 Macro,1.0,ACF,ACF+RF,0.81,0.05102123676798189,0.02094044699890593,0.040882433882802646,,215.0
1016,F1 Macro,0.9944200565798459,ACF,ACF+Ridge,0.81,0.05102123676798189,0.02094044699890593,0.040882433882802646,,215.0
1017,F1 Macro,0.8205148436596433,KNN,KNN,0.81,0.05102123676798189,0.02094044699890593,0.040882433882802646,9.8,215.0
1018,F1 Macro,0.9667441860465117,KNN,KNN+ROs,0.81,0.05102123676798189,0.02094044699890593,0.040882433882802646,113.4,215.0
1019,F1 Macro,0.9834806214982961,DBC,DBC,0.81,0.05102123676798189,0.02094044699890593,0.040882433882802646,113.4,215.0
1020,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.05169245400162168,0.01909748143101203,0.03685020384480385,,234.0
1021,F1 Macro,1.0,ACF,ACF+RF,0.81,0.05169245400162168,0.01909748143101203,0.03685020384480385,,234.0
1022,F1 Macro,0.9948149263217756,ACF,ACF+Ridge,0.81,0.05169245400162168,0.01909748143101203,0.03685020384480385,,234.0
1023,F1 Macro,0.8553807766773182,KNN,KNN,0.81,0.05169245400162168,0.01909748143101203,0.03685020384480385,9.9,234.0
1024,F1 Macro,0.9539170506912442,KNN,KNN+ROs,0.81,0.05169245400162168,0.01909748143101203,0.03685020384480385,121.0,234.0
1025,F1 Macro,0.9846390168970814,DBC,DBC,0.81,0.05169245400162168,0.01909748143101203,0.03685020384480385,121.0,234.0
1026,F1 Macro,0.9904843304843305,ACF,ACF+SVC,0.81,0.051073026507475666,0.019895257104510705,0.044208282008721886,,252.0
1027,F1 Macro,0.9952690548024758,ACF,ACF+RF,0.81,0.051073026507475666,0.019895257104510705,0.044208282008721886,,252.0
1028,F1 Macro,1.0,ACF,ACF+Ridge,0.81,0.051073026507475666,0.019895257104510705,0.044208282008721886,,252.0
1029,F1 Macro,0.805529540060299,KNN,KNN,0.81,0.051073026507475666,0.019895257104510705,0.044208282008721886,11.8,252.0
1030,F1 Macro,0.961408247335117,KNN,KNN+ROs,0.81,0.051073026507475666,0.019895257104510705,0.044208282008721886,104.8,252.0
1031,F1 Macro,0.9858071644074279,DBC,DBC,0.81,0.051073026507475666,0.019895257104510705,0.044208282008721886,104.8,252.0
1032,F1 Macro,0.9950431145763412,ACF,ACF+SVC,0.81,0.050783137435952724,0.021349187405803965,0.043928568723489436,,271.0
1033,F1 Macro,0.9955672121458387,ACF,ACF+RF,0.81,0.050783137435952724,0.021349187405803965,0.043928568723489436,,271.0
1034,F1 Macro,1.0,ACF,ACF+Ridge,0.81,0.050783137435952724,0.021349187405803965,0.043928568723489436,,271.0
1035,F1 Macro,0.832056676376452,KNN,KNN,0.81,0.050783137435952724,0.021349187405803965,0.043928568723489436,11.3,271.0
1036,F1 Macro,0.9470691740677762,KNN,KNN+ROs,0.81,0.050783137435952724,0.021349187405803965,0.043928568723489436,127.9,271.0
1037,F1 Macro,1.0,DBC,DBC,0.81,0.050783137435952724,0.021349187405803965,0.043928568723489436,127.9,271.0
1038,F1 Macro,0.9958530098246756,ACF,ACF+SVC,0.81,0.051466759181355605,0.02105171438387546,0.04021770225592863,,289.0
1039,F1 Macro,0.987300954090622,ACF,ACF+RF,0.81,0.051466759181355605,0.02105171438387546,0.04021770225592863,,289.0
1040,F1 Macro,0.987300954090622,ACF,ACF+Ridge,0.81,0.051466759181355605,0.02105171438387546,0.04021770225592863,,289.0
1041,F1 Macro,0.8367110290624974,KNN,KNN,0.81,0.051466759181355605,0.02105171438387546,0.04021770225592863,11.7,289.0
1042,F1 Macro,0.9528941722378682,KNN,KNN+ROs,0.81,0.051466759181355605,0.02105171438387546,0.04021770225592863,122.1,289.0
1043,F1 Macro,0.9916644845945709,DBC,DBC,0.81,0.051466759181355605,0.02105171438387546,0.04021770225592863,122.1,289.0
1044,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.05089504810002329,0.0174048414734789,0.04072294849893181,,307.0
1045,F1 Macro,0.9960837388775304,ACF,ACF+RF,0.81,0.05089504810002329,0.0174048414734789,0.04072294849893181,,307.0
1046,F1 Macro,1.0,ACF,ACF+Ridge,0.81,0.05089504810002329,0.0174048414734789,0.04072294849893181,,307.0
1047,F1 Macro,0.8024216226121551,KNN,KNN,0.81,0.05089504810002329,0.0174048414734789,0.04072294849893181,8.0,307.0
1048,F1 Macro,0.9733236192451032,KNN,KNN+ROs,0.81,0.05089504810002329,0.0174048414734789,0.04072294849893181,153.6,307.0
1049,F1 Macro,0.996120382256454,DBC,DBC,0.81,0.05089504810002329,0.0174048414734789,0.04072294849893181,153.6,307.0
1050,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.051281408946504056,0.020561399089212284,0.04015789570897629,,326.0
1051,F1 Macro,0.9963231244969712,ACF,ACF+RF,0.81,0.051281408946504056,0.020561399089212284,0.04015789570897629,,326.0
1052,F1 Macro,0.9927419894307311,ACF,ACF+Ridge,0.81,0.051281408946504056,0.020561399089212284,0.04015789570897629,,326.0
1053,F1 Macro,0.7843617528936818,KNN,KNN,0.81,0.051281408946504056,0.020561399089212284,0.04015789570897629,11.9,326.0
1054,F1 Macro,0.9749122589702299,KNN,KNN+ROs,0.81,0.051281408946504056,0.020561399089212284,0.04015789570897629,174.3,326.0
1055,F1 Macro,0.9819315731188437,DBC,DBC,0.81,0.051281408946504056,0.020561399089212284,0.04015789570897629,174.3,326.0
1056,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.051135335337319926,0.020865243566564717,0.04160882375122055,,344.0
1057,F1 Macro,1.0,ACF,ACF+RF,0.81,0.051135335337319926,0.020865243566564717,0.04160882375122055,,344.0
1058,F1 Macro,0.9964924425983616,ACF,ACF+Ridge,0.81,0.051135335337319926,0.020865243566564717,0.04160882375122055,,344.0
1059,F1 Macro,0.8638990638990639,KNN,KNN,0.81,0.051135335337319926,0.020865243566564717,0.04160882375122055,13.1,344.0
1060,F1 Macro,0.9647724112357468,KNN,KNN+ROs,0.81,0.051135335337319926,0.020865243566564717,0.04160882375122055,168.0,344.0
1061,F1 Macro,0.9894773277950848,DBC,DBC,0.81,0.051135335337319926,0.020865243566564717,0.04160882375122055,168.0,344.0
1062,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.051172531893824084,0.02269328140472704,0.038702233951834475,,363.0
1063,F1 Macro,0.9966857134998728,ACF,ACF+RF,0.81,0.051172531893824084,0.02269328140472704,0.038702233951834475,,363.0
1064,F1 Macro,0.9967120297418056,ACF,ACF+Ridge,0.81,0.051172531893824084,0.02269328140472704,0.038702233951834475,,363.0
1065,F1 Macro,0.7134508422078715,KNN,KNN,0.81,0.051172531893824084,0.02269328140472704,0.038702233951834475,11.4,363.0
1066,F1 Macro,0.9735919351303967,KNN,KNN+ROs,0.81,0.051172531893824084,0.02269328140472704,0.038702233951834475,151.2,363.0
1067,F1 Macro,0.9934496629702109,DBC,DBC,0.81,0.051172531893824084,0.02269328140472704,0.038702233951834475,151.2,363.0
1068,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.05121586561671583,0.017616285924639152,0.04060757760362034,,381.0
1069,F1 Macro,0.9968535273450859,ACF,ACF+RF,0.81,0.05121586561671583,0.017616285924639152,0.04060757760362034,,381.0
1070,F1 Macro,0.9936828963795256,ACF,ACF+Ridge,0.81,0.05121586561671583,0.017616285924639152,0.04060757760362034,,381.0
1071,F1 Macro,0.8126544668964394,KNN,KNN,0.81,0.05121586561671583,0.017616285924639152,0.04060757760362034,13.0,381.0
1072,F1 Macro,0.9695327552986512,KNN,KNN+ROs,0.81,0.05121586561671583,0.017616285924639152,0.04060757760362034,155.0,381.0
1073,F1 Macro,1.0,DBC,DBC,0.81,0.05121586561671583,0.017616285924639152,0.04060757760362034,155.0,381.0
1074,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.05077370871147884,0.019233372480314953,0.03979565141394786,,400.0
1075,F1 Macro,1.0,ACF,ACF+RF,0.81,0.05077370871147884,0.019233372480314953,0.03979565141394786,,400.0
1076,F1 Macro,0.9910934020860189,ACF,ACF+Ridge,0.81,0.05077370871147884,0.019233372480314953,0.03979565141394786,,400.0
1077,F1 Macro,0.8177324482876346,KNN,KNN,0.81,0.05077370871147884,0.019233372480314953,0.03979565141394786,11.6,400.0
1078,F1 Macro,0.9710012210012211,KNN,KNN+ROs,0.81,0.05077370871147884,0.019233372480314953,0.03979565141394786,209.7,400.0
1079,F1 Macro,1.0,DBC,DBC,0.81,0.05077370871147884,0.019233372480314953,0.03979565141394786,209.7,400.0
1080,F1 Macro,0.9491582491582492,ACF,ACF+SVC,0.81,0.05249944977538939,0.019127691560710286,0.04009467136276865,,50.0
1081,F1 Macro,0.9227746573284331,ACF,ACF+RF,0.81,0.05249944977538939,0.019127691560710286,0.04009467136276865,,50.0
1082,F1 Macro,0.8731941844069989,ACF,ACF+Ridge,0.81,0.05249944977538939,0.019127691560710286,0.04009467136276865,,50.0
1083,F1 Macro,0.7908229958650127,KNN,KNN,0.81,0.05249944977538939,0.019127691560710286,0.04009467136276865,5.1,50.0
1084,F1 Macro,0.8834470845972362,KNN,KNN+ROs,0.81,0.05249944977538939,0.019127691560710286,0.04009467136276865,23.9,50.0
1085,F1 Macro,0.8856891900370161,DBC,DBC,0.81,0.05249944977538939,0.019127691560710286,0.04009467136276865,23.9,50.0
1086,F1 Macro,0.9272125723738626,ACF,ACF+SVC,0.81,0.04992250044847004,0.024448044802994284,0.037813253025363036,,68.0
1087,F1 Macro,0.888347111297931,ACF,ACF+RF,0.81,0.04992250044847004,0.024448044802994284,0.037813253025363036,,68.0
1088,F1 Macro,0.888347111297931,ACF,ACF+Ridge,0.81,0.04992250044847004,0.024448044802994284,0.037813253025363036,,68.0
1089,F1 Macro,0.7648093557035581,KNN,KNN,0.81,0.04992250044847004,0.024448044802994284,0.037813253025363036,4.2,68.0
1090,F1 Macro,0.9272125723738626,KNN,KNN+ROs,0.81,0.04992250044847004,0.024448044802994284,0.037813253025363036,37.4,68.0
1091,F1 Macro,0.8670011947431302,DBC,DBC,0.81,0.04992250044847004,0.024448044802994284,0.037813253025363036,37.4,68.0
1092,F1 Macro,0.9720588235294118,ACF,ACF+SVC,0.81,0.05065145339520687,0.014796783478512654,0.03575900659110037,,86.0
1093,F1 Macro,0.9458689458689459,ACF,ACF+RF,0.81,0.05065145339520687,0.014796783478512654,0.03575900659110037,,86.0
1094,F1 Macro,0.8671328671328672,ACF,ACF+Ridge,0.81,0.05065145339520687,0.014796783478512654,0.03575900659110037,,86.0
1095,F1 Macro,0.7537037037037037,KNN,KNN,0.81,0.05065145339520687,0.014796783478512654,0.03575900659110037,10.9,86.0
1096,F1 Macro,0.8532818532818532,KNN,KNN+ROs,0.81,0.05065145339520687,0.014796783478512654,0.03575900659110037,39.9,86.0
1097,F1 Macro,0.8763110307414105,DBC,DBC,0.81,0.05065145339520687,0.014796783478512654,0.03575900659110037,39.9,86.0
1098,F1 Macro,0.9885029153321837,ACF,ACF+SVC,0.81,0.05050908322772087,0.01594785985202113,0.03814351962168959,,105.0
1099,F1 Macro,0.9885029153321837,ACF,ACF+RF,0.81,0.05050908322772087,0.01594785985202113,0.03814351962168959,,105.0
1100,F1 Macro,0.9664349076959962,ACF,ACF+Ridge,0.81,0.05050908322772087,0.01594785985202113,0.03814351962168959,,105.0
1101,F1 Macro,0.8776094276094276,KNN,KNN,0.81,0.05050908322772087,0.01594785985202113,0.03814351962168959,8.9,105.0
1102,F1 Macro,0.8210377174125464,KNN,KNN+ROs,0.81,0.05050908322772087,0.01594785985202113,0.03814351962168959,42.9,105.0
1103,F1 Macro,0.9337121212121212,DBC,DBC,0.81,0.05050908322772087,0.01594785985202113,0.03814351962168959,42.9,105.0
1104,F1 Macro,0.990009250693802,ACF,ACF+SVC,0.81,0.05093914864714254,0.019299946690610248,0.0426656612926575,,123.0
1105,F1 Macro,0.99024742640419,ACF,ACF+RF,0.81,0.05093914864714254,0.019299946690610248,0.0426656612926575,,123.0
1106,F1 Macro,0.9474526458323717,ACF,ACF+Ridge,0.81,0.05093914864714254,0.019299946690610248,0.0426656612926575,,123.0
1107,F1 Macro,0.7545454545454545,KNN,KNN,0.81,0.05093914864714254,0.019299946690610248,0.0426656612926575,9.9,123.0
1108,F1 Macro,0.9210526315789473,KNN,KNN+ROs,0.81,0.05093914864714254,0.019299946690610248,0.0426656612926575,50.5,123.0
1109,F1 Macro,0.9807142857142858,DBC,DBC,0.81,0.05093914864714254,0.019299946690610248,0.0426656612926575,50.5,123.0
1110,F1 Macro,1.0,ACF,ACF+SVC,0.81,0.050807105094400756,0.01574776980031517,0.04101746083137263,,142.0
1111,F1 Macro,0.9916075175215392,ACF,ACF+RF,0.81,0.050807105094400756,0.01574776980031517,0.04101746083137263,,142.0
1112,F1 Macro,0.9653583932190898,ACF,ACF+Ridge,0.81,0.050807105094400756,0.01574776980031517,0.04101746083137263,,142.0
1113,F1 Macro,0.7315453582409632,KNN,KNN,0.81,0.050807105094400756,0.01574776980031517,0.04101746083137263,7.4,142.0
1114,F1 Macro,0.9190302825050095,KNN,KNN+ROs,0.81,0.050807105094400756,0.01574776980031517,0.04101746083137263,79.9,142.0
1115,F1 Macro,0.9433759304677078,DBC,DBC,0.81,0.050807105094400756,0.01574776980031517,0.04101746083137263,79.9,142.0
1116,F1 Macro,0.9926042211756498,ACF,ACF+SVC,0.81,0.04986143886789782,0.025015497460463332,0.038703067404482316,,160.0
